msisdn,event_occurrence_flag,estimated_clv_amt,tenure_in_days,avg_recharge_3mo,satisfaction_score,total_call_drops_past_period,total_handover_failures_past_period,avg_rsrp_dbm_past_period
919381646593,True,2916.39,25,889.72,27,0.0,7.0,46.22222222222222
919710265109,False,31.4,84,100.47,40,0.0,5.0,66.0
919463105817,False,1450.87,23,932.58,0,0.0,5.0,45.4
917619986018,False,3264.02,51,189.5,28,0.0,8.0,30.75
919703937817,True,865.94,2,691.9,6,0.0,3.0,71.0
919304513663,True,4921.67,61,973.37,42,0.0,5.0,59.2
917524802306,True,4866.16,97,354.9,53,0.0,4.0,75.66666666666667
917222424647,False,3881.98,89,443.93,11,0.0,4.0,40.625
919272643775,False,181.59,1,468.91,1,0.0,6.0,
919316615266,True,930.24,19,477.38,86,0.0,3.0,34.0
919818240521,True,2605.31,12,293.22,52,0.0,4.0,34.0
919639796200,False,2982.17,29,881.66,94,0.0,6.0,44.5
918332619083,False,2281.6,85,829.79,19,0.0,6.0,42.77777777777778
918285384455,True,3232.46,36,517.66,80,0.0,6.0,19.75
919640766997,True,3908.63,50,698.32,7,0.0,3.0,50.57142857142857
918239673672,False,2847.71,95,389.61,96,0.0,7.0,50.5
919867230846,False,4553.8,65,743.91,39,0.0,6.0,43.5
917585405992,False,456.21,58,461.66,25,0.0,5.0,50.75
919216176949,False,3885.43,15,137.92,97,0.0,4.0,76.5
919803665224,False,1485.73,50,712.12,30,0.0,7.0,41.25
918642768997,True,1744.75,31,616.23,93,0.0,8.0,53.285714285714285
918051802512,False,3117.57,75,359.15,50,0.0,5.0,42.0
919973068647,False,1174.06,84,323.79,62,0.0,5.0,54.333333333333336
917999964079,True,920.23,57,453.49,12,0.0,1.0,39.0
917362490731,False,1791.73,78,27.27,68,0.0,3.0,5.0
917942160389,True,199.73,12,155.9,7,0.0,6.0,44.25
919117771015,False,4487.51,36,149.19,46,0.0,10.0,43.25
918144335983,True,188.29,66,283.0,31,0.0,3.0,64.0
919025801466,False,3210.47,80,926.97,9,0.0,7.0,59.857142857142854
917209228923,True,2690.63,84,368.66,11,0.0,4.0,60.666666666666664
917692921852,False,649.09,34,429.99,74,0.0,6.0,58.0
917328136908,False,1354.24,29,405.87,94,0.0,5.0,58.25
919357297588,False,2478.4,38,192.58,45,0.0,6.0,25.25
919918046336,False,153.63,66,428.25,55,0.0,5.0,51.57142857142857
918547285885,False,1846.52,11,286.75,77,0.0,6.0,46.25
919791232393,False,369.17,15,593.31,19,0.0,6.0,39.666666666666664
917180360149,False,104.22,36,48.63,63,0.0,5.0,37.8
917824272995,True,4165.38,44,15.26,48,0.0,1.0,59.333333333333336
917889687133,True,1367.21,61,200.67,97,0.0,2.0,53.333333333333336
918290179211,True,4515.05,11,263.03,83,0.0,7.0,60.2
919950842495,True,2283.89,9,664.61,67,0.0,3.0,61.333333333333336
917005502537,False,315.92,83,781.58,14,0.0,7.0,41.2
919183941426,True,2555.24,35,624.1,63,0.0,2.0,37.25
918302870199,False,2021.6,61,80.5,9,0.0,8.0,37.0
917838070464,True,3137.38,3,506.71,54,0.0,0.0,54.75
919950867264,False,3443.63,68,111.69,100,0.0,5.0,59.42857142857143
917091729577,True,1173.43,92,477.0,46,0.0,3.0,30.2
919821500440,False,2364.94,16,26.43,64,0.0,4.0,68.5
917234372626,True,4774.68,73,882.78,10,0.0,1.0,29.5
919045491387,True,3871.14,23,220.58,99,0.0,2.0,73.2
918499028775,False,262.4,40,942.34,63,0.0,5.0,30.0
917928313711,True,4985.5,83,613.72,41,0.0,3.0,44.0
917707111048,False,4359.37,48,179.41,76,0.0,3.0,21.5
918635971911,True,1291.65,15,375.8,80,0.0,5.0,
919104288707,False,684.2,41,317.95,9,0.0,2.0,20.333333333333332
917249166485,True,981.52,23,237.04,4,0.0,5.0,34.0
918629630857,False,2621.73,96,338.56,3,0.0,5.0,53.0
919328608265,True,647.65,53,297.38,74,0.0,4.0,32.6
917925851463,True,1481.98,93,351.02,2,0.0,5.0,58.333333333333336
917530618370,False,2183.94,98,80.47,1,1.0,8.0,45.0
919428365056,False,744.56,82,151.53,85,0.0,6.0,36.75
918752306681,False,2738.45,36,823.68,79,0.0,4.0,49.166666666666664
918413939856,False,3632.28,78,822.07,72,0.0,2.0,28.333333333333332
918282531582,True,3052.44,63,796.68,96,0.0,4.0,64.33333333333333
918251003660,False,2193.91,47,750.15,21,0.0,6.0,57.75
918307235909,False,4198.16,40,816.41,82,0.0,1.0,58.888888888888886
919343292475,False,2594.65,46,285.19,31,0.0,5.0,55.666666666666664
919794042404,True,600.36,85,734.51,70,0.0,6.0,59.7
918228051310,False,391.87,48,847.38,27,0.0,7.0,13.5
918308050094,False,335.9,8,88.6,14,0.0,2.0,47.5
918816208531,False,2063.69,92,234.19,42,0.0,4.0,47.857142857142854
917803807914,False,2536.94,17,105.41,0,0.0,2.0,59.5
918509751531,False,650.17,7,730.87,26,0.0,5.0,48.166666666666664
918423841741,False,4046.19,20,710.24,21,0.0,6.0,79.66666666666667
917683577992,False,1734.89,55,995.1,53,0.0,4.0,36.6
917908459040,True,2561.82,65,290.14,0,0.0,3.0,55.75
919407562635,False,4679.05,83,824.09,77,0.0,4.0,52.875
917439427140,False,3423.58,37,885.87,9,0.0,9.0,46.5
918416760621,False,4826.15,11,564.53,17,0.0,7.0,63.63636363636363
917969252345,False,2520.46,70,656.1,2,0.0,4.0,38.4
918053260431,False,3991.91,41,390.52,7,0.0,4.0,54.5
918948692883,False,1931.22,99,404.88,26,0.0,8.0,42.333333333333336
918879048201,False,2329.99,75,330.15,23,0.0,4.0,33.0
918683446724,False,2548.46,60,210.95,98,0.0,8.0,11.0
918612446667,False,1719.73,89,627.66,87,0.0,2.0,50.9
918459753033,False,2762.98,17,470.09,27,0.0,3.0,34.25
918648021756,True,4153.77,62,398.15,16,0.0,4.0,30.6
919441175185,True,4506.56,63,457.05,14,0.0,4.0,63.25
917458565144,True,1517.44,15,492.07,86,0.0,5.0,43.77777777777778
918503728142,False,4998.62,36,729.86,95,0.0,2.0,65.0
918699972733,True,4492.3,93,649.67,65,0.0,7.0,51.92857142857143
918511014697,True,4792.24,99,514.78,24,0.0,8.0,59.333333333333336
917468034755,False,1675.01,76,130.66,29,0.0,4.0,67.85714285714286
917829326917,False,3868.4,57,864.56,88,0.0,6.0,75.66666666666667
917411601358,True,3628.97,47,93.85,10,0.0,5.0,46.75
917459632043,False,363.07,39,22.76,82,0.0,4.0,57.0
917484846239,True,2736.39,24,514.17,20,0.0,6.0,54.6
918929760035,False,2497.07,30,225.42,71,0.0,3.0,62.75
919085812759,True,515.78,99,630.06,6,0.0,5.0,25.0
917594399606,True,2842.07,59,945.56,5,0.0,8.0,25.6
919998123321,False,1777.81,99,772.37,96,0.0,3.0,48.166666666666664
919426709025,False,2183.73,7,875.26,96,0.0,6.0,33.75
918340426053,False,393.39,46,126.69,68,0.0,3.0,47.875
919957747588,False,420.51,39,263.89,100,0.0,10.0,35.375
918333191560,True,2327.75,94,63.05,88,1.0,4.0,59.8
918502207340,True,24.01,1,406.43,51,0.0,5.0,60.42857142857143
918912189154,False,4777.35,66,527.76,9,0.0,6.0,4.0
919676813221,True,3117.8,92,712.31,47,0.0,5.0,46.625
918355268102,False,2255.99,98,808.03,25,0.0,4.0,52.0
917454952643,True,3393.96,2,984.2,95,0.0,2.0,42.0
918024662077,False,4203.12,33,577.06,17,0.0,3.0,56.25
919522607583,True,4321.45,97,651.1,87,0.0,7.0,24.0
918978779220,True,2350.17,29,925.9,41,0.0,7.0,56.4
917041542315,False,999.89,68,482.99,1,0.0,4.0,40.0
919756302415,True,4945.91,70,219.72,74,0.0,7.0,65.75
918628238707,False,3456.73,68,703.58,40,0.0,6.0,41.0
917615447530,False,2696.0,55,26.55,81,0.0,4.0,76.0
918243458354,True,891.4,49,703.46,31,0.0,4.0,50.75
918773655347,True,4333.54,83,424.3,37,0.0,4.0,91.0
919642900640,True,1209.63,27,576.51,74,0.0,4.0,96.0
918006479526,False,2323.91,19,613.99,4,0.0,2.0,50.666666666666664
919630445805,True,2835.62,34,291.49,40,0.0,5.0,50.0
917576384364,True,67.34,79,858.55,66,0.0,5.0,44.666666666666664
919235986982,True,3441.49,82,346.52,71,0.0,5.0,29.8
918580205025,True,4607.69,67,529.8,88,1.0,4.0,62.5
917833290584,False,3996.82,73,407.98,23,0.0,8.0,63.714285714285715
919491281359,True,4341.32,16,652.6,1,0.0,5.0,59.57142857142857
918117653437,True,1985.31,83,854.02,53,0.0,6.0,61.0
918295067571,False,3522.4,47,951.18,56,0.0,3.0,48.166666666666664
918988049941,True,914.53,56,863.89,12,0.0,4.0,60.0
919204382691,True,3053.4,88,46.82,37,0.0,2.0,18.75
917409585493,False,25.39,37,398.62,44,0.0,2.0,52.166666666666664
917578257249,True,3184.33,70,172.73,97,0.0,6.0,63.0
917571186857,True,3630.25,28,8.51,80,0.0,6.0,30.714285714285715
918538554904,False,3999.23,11,807.41,89,0.0,4.0,79.66666666666667
917678534043,True,984.61,63,229.02,9,0.0,5.0,66.0
917607981933,True,2150.99,87,205.16,49,0.0,5.0,68.6
919011467975,False,3287.04,54,455.68,36,1.0,3.0,59.375
918858906417,False,1019.5,62,902.06,72,0.0,4.0,29.666666666666668
918084008690,True,1129.96,74,771.77,19,0.0,1.0,58.714285714285715
919017235435,False,906.6,29,413.82,39,0.0,5.0,48.0
917464343720,True,1479.92,17,867.66,88,0.0,4.0,72.28571428571429
918061886576,True,1901.83,62,986.1,60,0.0,10.0,49.5
917563238419,True,1701.9,41,924.52,66,0.0,6.0,54.25
917360648843,True,1085.44,51,876.22,94,0.0,5.0,46.25
918784266819,False,4015.0,93,233.77,67,0.0,9.0,43.5
918391890561,True,1822.97,46,74.96,7,0.0,6.0,47.55555555555556
917861379367,False,2492.5,35,412.25,43,0.0,4.0,
919791275402,False,328.75,72,161.47,100,0.0,2.0,69.5
919047791082,False,3623.47,5,59.59,71,0.0,5.0,65.0
919661840210,True,2243.29,70,982.76,80,0.0,4.0,72.0
919859826923,False,3842.27,18,746.97,61,0.0,6.0,53.333333333333336
919203687670,True,1748.56,1,687.59,47,0.0,0.0,53.833333333333336
919227810934,True,4967.01,76,952.72,28,1.0,4.0,59.666666666666664
918169726681,True,660.13,66,567.47,48,0.0,8.0,59.166666666666664
919349545786,True,334.86,4,751.34,16,0.0,3.0,58.833333333333336
918543014759,False,3187.48,21,442.52,6,0.0,4.0,51.4
918560938195,True,2467.35,74,7.96,96,0.0,5.0,70.33333333333333
917924765563,True,4858.06,7,284.67,49,0.0,3.0,49.666666666666664
917720648887,False,2031.51,89,646.82,37,0.0,5.0,
919918774631,False,1602.36,6,740.54,88,0.0,5.0,70.0
917579265528,False,874.63,58,219.63,100,0.0,5.0,54.833333333333336
918947639426,True,2551.34,18,306.41,60,0.0,7.0,42.2
917937962865,False,1385.29,29,396.02,100,0.0,8.0,29.0
918248029429,True,3427.84,70,813.01,95,0.0,1.0,56.625
918995876216,False,4043.39,92,855.12,14,0.0,7.0,49.4
918792488531,True,4302.63,94,962.24,28,0.0,5.0,24.833333333333332
918014169915,True,2959.57,89,813.4,7,0.0,9.0,51.857142857142854
917000840218,True,3504.92,80,685.22,26,0.0,2.0,57.666666666666664
917761078677,False,770.06,29,802.4,10,0.0,5.0,79.42857142857143
919639170397,True,2299.93,57,342.05,41,0.0,8.0,40.8
919116730938,True,3994.39,46,290.31,85,0.0,9.0,41.5
918014766981,True,3397.3,83,852.87,62,0.0,7.0,56.2
919098228320,False,4843.16,25,944.91,87,0.0,5.0,40.4
919832158562,False,573.27,45,606.12,46,0.0,4.0,53.0
917213249628,False,967.95,47,311.71,89,0.0,4.0,37.25
917383539822,True,2728.43,45,780.97,94,0.0,4.0,29.6
918239534867,True,4353.82,48,620.2,12,0.0,3.0,59.4
919941941302,False,3806.2,7,437.7,8,0.0,4.0,58.5
918773904836,False,2113.91,29,787.75,100,0.0,5.0,36.54545454545455
917762009939,False,2489.07,42,548.32,39,0.0,4.0,30.333333333333332
919415802569,True,1118.22,16,675.11,96,0.0,9.0,47.166666666666664
917399546384,False,2619.85,96,753.86,21,0.0,2.0,48.5
919551397793,False,4054.51,16,205.52,39,0.0,5.0,42.0
919965405644,False,4829.21,17,650.51,2,0.0,6.0,85.5
917759454456,False,119.12,93,127.79,21,0.0,5.0,22.0
917639819990,True,4499.9,10,753.93,59,0.0,4.0,43.0
918198777962,False,4624.4,66,272.4,67,0.0,3.0,53.166666666666664
918617513325,False,252.59,41,778.68,54,0.0,5.0,43.1
917652650570,True,4956.89,36,995.96,27,0.0,6.0,81.33333333333333
919170867436,False,2532.24,62,336.81,36,0.0,4.0,58.0
917160509766,True,4464.91,57,188.07,39,0.0,5.0,40.0
917281868383,True,2873.8,36,143.31,25,0.0,3.0,67.66666666666667
919625195227,False,3984.88,61,459.17,36,0.0,4.0,49.75
919778509037,True,2889.01,99,588.39,64,0.0,2.0,26.833333333333332
919369291047,False,1742.01,43,262.39,97,1.0,5.0,40.285714285714285
917363781647,False,1938.07,95,578.98,68,0.0,1.0,38.5
917931255046,True,3944.81,83,266.08,39,0.0,7.0,58.666666666666664
917840381733,False,3282.75,38,973.78,51,0.0,7.0,52.5
917753334536,False,4773.06,58,759.77,69,0.0,6.0,35.285714285714285
917001233817,False,4099.72,100,141.75,47,0.0,4.0,45.166666666666664
919777580509,True,3170.46,35,641.02,72,0.0,3.0,71.2
919010409194,False,756.65,13,224.76,22,0.0,3.0,60.4
918671087985,True,2595.04,68,156.11,84,0.0,7.0,54.75
919817747689,True,1799.65,86,574.13,67,0.0,7.0,36.111111111111114
919941889126,False,3641.9,80,799.68,55,0.0,5.0,57.285714285714285
918130933907,False,4430.32,61,26.2,6,0.0,7.0,49.6
919858436754,True,1647.3,98,746.87,8,0.0,3.0,61.833333333333336
917835092972,False,2462.17,59,45.25,1,0.0,3.0,57.4
917257616339,True,3821.16,48,917.74,34,0.0,9.0,73.16666666666667
918980623803,True,2607.72,67,653.19,21,0.0,5.0,64.6
918617513325,False,4666.66,71,778.68,54,0.0,5.0,43.1
918333761598,True,1550.32,91,840.12,86,0.0,4.0,45.0
919135789708,True,3101.4,59,804.66,75,0.0,5.0,53.81818181818182
918345834347,True,61.54,96,379.07,80,0.0,4.0,48.25
917499368558,False,854.48,87,377.44,30,0.0,6.0,54.75
919254075750,True,2517.13,99,45.49,57,0.0,6.0,21.0
917366076664,False,3499.64,98,743.42,23,0.0,2.0,50.2
918645689727,False,3446.01,41,691.54,88,0.0,4.0,44.25
917232194392,False,319.64,56,982.49,51,0.0,3.0,93.0
918399599824,True,2547.31,79,886.53,0,0.0,5.0,6.0
918066177492,False,1406.51,62,797.09,10,0.0,1.0,48.666666666666664
917141312095,False,1670.88,75,572.05,59,0.0,3.0,46.6
919400552009,False,3365.85,49,290.39,7,0.0,3.0,35.0
918027599387,True,1739.79,91,899.19,71,0.0,3.0,61.0
919721556673,True,4575.29,68,796.08,24,0.0,4.0,42.5
918662608027,True,2256.21,24,264.63,79,0.0,4.0,45.142857142857146
918345482726,True,2896.55,15,385.53,50,0.0,5.0,36.2
917767303988,True,3083.33,22,678.5,69,0.0,5.0,55.666666666666664
918600506062,True,1961.62,45,368.23,36,0.0,2.0,32.333333333333336
917624180869,False,1289.98,42,362.64,30,0.0,7.0,73.75
919124682213,True,3853.49,98,171.75,97,0.0,4.0,53.25
917748381742,True,4189.12,30,110.7,27,0.0,7.0,38.0
919922289913,False,3728.02,54,559.58,21,0.0,4.0,63.166666666666664
919452611418,True,1997.63,86,856.61,64,0.0,2.0,57.333333333333336
919010298703,False,3554.17,13,805.64,29,0.0,6.0,45.25
918326492387,True,4242.55,90,597.83,96,0.0,4.0,62.1
918977795322,False,3498.49,20,187.42,81,0.0,4.0,60.833333333333336
918455984805,True,3294.7,8,221.31,21,0.0,4.0,60.666666666666664
919122436090,False,4728.05,40,663.59,36,0.0,7.0,64.5
918900105560,True,862.89,43,62.52,79,0.0,3.0,57.625
917293825615,True,2710.01,39,918.03,25,0.0,4.0,54.875
918996991502,False,383.79,77,80.11,72,0.0,2.0,53.42857142857143
917973627242,True,3773.35,31,940.2,4,0.0,5.0,59.75
919685346571,False,2702.08,81,368.67,11,0.0,4.0,32.333333333333336
919894673596,True,4683.53,23,374.92,53,0.0,0.0,42.6
919350018062,True,4620.51,44,550.96,19,0.0,1.0,45.6
917691212228,True,2643.25,36,41.23,77,0.0,9.0,54.0
918382023198,False,1616.05,4,352.35,38,0.0,3.0,50.75
917820581106,True,90.99,68,928.6,15,0.0,3.0,26.142857142857142
919456389272,True,4909.51,24,270.06,88,0.0,1.0,55.5
918796717941,False,807.59,20,336.54,52,0.0,2.0,25.4
919705512079,False,4778.13,37,879.37,77,0.0,7.0,61.5
919994421136,False,3032.98,55,489.01,42,0.0,6.0,61.0
917615143045,True,3971.27,1,764.62,83,0.0,6.0,57.875
918744154114,False,1929.52,24,200.9,73,0.0,5.0,60.5
917455566838,True,2291.8,19,428.81,41,0.0,4.0,66.0
919944974316,False,4076.92,29,241.79,64,0.0,3.0,66.0
917588193385,False,600.35,29,238.06,8,0.0,6.0,58.0
919998961044,True,1082.03,49,254.95,55,0.0,9.0,66.66666666666667
917967847466,False,1987.2,41,19.28,94,0.0,3.0,39.8
919592596823,False,1260.13,84,302.87,34,0.0,5.0,27.166666666666668
917080161578,False,3243.01,58,651.53,74,0.0,4.0,22.6
919099786785,False,4345.73,14,615.69,8,0.0,6.0,33.75
917483312111,False,1859.11,98,582.06,81,0.0,5.0,60.857142857142854
917450603215,True,4783.68,13,274.26,100,0.0,9.0,45.0
918102048042,True,4194.78,84,181.83,57,0.0,2.0,53.6
919779696951,False,1462.07,49,969.64,8,0.0,7.0,75.0
917554465497,False,2275.07,69,461.84,82,0.0,6.0,65.6
918463356163,True,640.94,62,845.03,9,0.0,7.0,68.2
919399986722,False,4777.8,22,448.91,16,0.0,5.0,46.125
919248242739,True,2308.26,40,861.83,65,0.0,3.0,40.666666666666664
919234711156,False,4388.02,93,265.77,31,0.0,5.0,56.8
917687312201,False,4956.26,51,741.71,23,0.0,3.0,55.1
917909707455,True,4812.2,96,212.12,72,0.0,6.0,51.8
919966458557,False,3281.69,71,155.29,87,0.0,6.0,59.42857142857143
917174603960,False,1209.98,82,653.48,22,0.0,7.0,72.75
918643015259,False,1739.55,70,286.72,95,0.0,4.0,50.666666666666664
917585753895,False,3544.19,7,108.65,94,0.0,5.0,38.333333333333336
917388354759,True,650.11,76,497.76,92,0.0,5.0,54.666666666666664
917608490241,True,3298.65,63,678.27,19,0.0,4.0,38.333333333333336
917577181411,False,4956.91,60,874.15,36,0.0,10.0,48.5
918961731598,False,4398.28,75,586.0,48,0.0,5.0,69.0
919913617098,True,4958.75,87,652.1,46,0.0,5.0,81.4
918657365938,True,2389.35,62,442.91,47,0.0,5.0,73.5
919363900493,True,3701.92,83,348.06,73,0.0,3.0,53.0
918710668371,True,2986.68,57,138.6,12,0.0,3.0,75.75
917304401362,True,3556.05,33,201.81,63,0.0,6.0,27.8
918903145590,False,166.2,92,350.34,67,0.0,5.0,46.625
918469741396,True,233.18,1,530.7,1,0.0,3.0,36.5
919418790740,False,1437.64,28,989.35,69,0.0,3.0,61.0
919384006407,True,3001.09,60,749.3,44,0.0,10.0,39.833333333333336
918074163698,False,4487.71,92,438.45,16,0.0,6.0,39.2
919909058412,True,2048.69,71,467.31,64,0.0,7.0,68.0
917329968072,False,2282.17,39,690.64,45,0.0,6.0,20.0
917272849424,False,2569.48,5,30.08,42,0.0,5.0,39.6
918064051191,False,1008.16,75,252.76,53,0.0,4.0,62.333333333333336
917380232984,True,2374.59,62,686.82,61,0.0,13.0,40.833333333333336
919843365198,False,1493.7,32,717.92,9,0.0,10.0,45.333333333333336
917415393687,False,922.51,66,311.29,97,0.0,5.0,48.714285714285715
917486237535,False,2584.93,61,930.04,43,0.0,3.0,44.833333333333336
919980624159,False,2780.94,49,71.69,8,0.0,8.0,48.714285714285715
919823595144,False,3923.36,71,417.83,67,0.0,3.0,40.2
917888015719,True,1428.44,92,192.91,86,0.0,3.0,58.6
918766685440,False,2958.38,19,747.51,23,0.0,4.0,54.75
918846465000,True,4691.7,77,882.66,99,0.0,9.0,42.5
917159316365,False,4019.44,20,488.29,74,0.0,6.0,61.0
919438601776,True,764.51,73,820.49,75,0.0,3.0,44.0
918420737819,False,746.41,65,661.65,31,0.0,3.0,73.5
919674707124,True,1156.4,13,513.98,96,0.0,5.0,58.42857142857143
918986365191,False,1543.62,74,458.99,17,0.0,3.0,43.2
918390081665,False,4058.67,99,411.47,78,0.0,5.0,57.6
918753841726,True,3867.53,82,106.19,84,0.0,5.0,42.142857142857146
919892770843,True,1157.82,20,789.64,91,0.0,4.0,61.0
918633177480,True,3825.4,44,764.47,66,0.0,6.0,35.25
917589979266,False,1708.44,83,710.71,56,0.0,5.0,34.714285714285715
919153356179,False,1048.3,93,398.54,48,0.0,5.0,72.66666666666667
917760545067,True,3182.75,89,475.3,98,0.0,2.0,67.2
917800392193,False,610.0,93,491.22,36,0.0,8.0,54.142857142857146
918602458325,False,951.85,76,412.9,80,0.0,4.0,68.66666666666667
919072319898,True,506.4,69,967.05,0,0.0,9.0,56.0
917067198189,False,3150.38,50,762.31,47,0.0,8.0,57.25
917140506321,False,609.94,13,539.55,98,0.0,7.0,43.4
918406947246,True,749.02,82,803.24,72,0.0,7.0,48.5
919142452709,True,4093.2,43,398.99,35,0.0,9.0,57.0
918518681304,True,4455.77,17,869.44,74,0.0,3.0,21.0
918892740043,True,106.56,43,911.43,85,0.0,5.0,85.66666666666667
917021602991,False,1980.77,0,1.8,40,0.0,5.0,52.0
918475639733,True,3698.7,28,901.56,95,0.0,6.0,95.5
919584122005,True,4649.9,29,192.08,3,0.0,7.0,43.833333333333336
919893962438,True,1872.27,85,104.17,23,0.0,2.0,80.5
919314889832,True,2861.92,33,86.57,20,0.0,3.0,51.75
918066177492,True,4608.42,23,797.09,10,0.0,1.0,48.666666666666664
917947997148,True,4462.06,27,727.32,39,0.0,7.0,39.714285714285715
917390393407,False,3764.88,7,278.61,57,0.0,6.0,37.666666666666664
919176215377,False,496.64,61,417.36,18,0.0,3.0,43.875
917411601358,True,448.61,6,93.85,10,0.0,5.0,46.75
917867922818,True,4765.38,83,153.98,70,0.0,9.0,45.833333333333336
918643569086,False,3859.38,71,671.4,77,0.0,4.0,58.166666666666664
919962958940,False,325.12,88,317.74,25,0.0,3.0,79.75
918094743340,True,3721.49,51,195.93,87,0.0,3.0,63.888888888888886
918371453454,True,196.63,7,421.58,67,0.0,2.0,71.0
917986839603,False,3109.93,7,591.53,95,0.0,2.0,79.66666666666667
918881694278,True,3014.68,25,956.87,66,0.0,10.0,56.714285714285715
919395347941,False,1352.69,20,139.41,52,0.0,5.0,32.166666666666664
917894480510,False,2148.38,100,403.39,49,0.0,4.0,42.8
917081490931,False,853.22,34,462.99,93,0.0,3.0,56.0
918532554057,True,879.79,33,32.62,71,0.0,5.0,56.57142857142857
919015372326,True,2979.94,23,78.73,76,0.0,5.0,50.5
918281796685,False,813.53,40,454.05,14,0.0,3.0,42.0
917103967542,True,3993.46,13,951.95,47,0.0,7.0,47.0
917471997674,True,4311.68,88,556.68,63,0.0,2.0,62.5
918520174713,False,4963.83,18,300.15,29,0.0,7.0,55.5
919363629219,False,778.49,75,559.65,53,0.0,4.0,75.0
917851035458,False,234.6,62,412.33,38,1.0,6.0,53.5
918757465583,False,4467.79,78,35.96,65,1.0,6.0,43.285714285714285
918182741899,False,3341.18,85,567.45,71,0.0,11.0,36.2
918611931113,False,145.7,64,994.85,80,0.0,4.0,39.333333333333336
917815331250,False,4982.79,65,723.49,52,0.0,5.0,69.66666666666667
918692568000,False,4412.38,7,298.99,6,0.0,5.0,24.333333333333332
917213168097,True,4653.88,16,815.16,2,0.0,2.0,46.2
918642768997,True,4623.15,56,616.23,93,0.0,8.0,53.285714285714285
917698604397,False,3049.6,10,479.72,40,0.0,6.0,62.666666666666664
918049193572,True,3788.39,13,304.41,36,0.0,3.0,59.0
919252551683,True,393.02,42,348.07,51,0.0,4.0,40.75
918353580387,True,622.24,20,379.76,80,0.0,3.0,28.4
918449553823,True,844.84,1,650.15,79,0.0,6.0,58.75
918106784665,True,1823.2,79,939.18,78,0.0,4.0,31.666666666666668
917513483708,False,4971.79,3,835.24,93,0.0,5.0,51.0
917432708635,True,4340.92,95,636.5,97,0.0,2.0,52.0
918248559979,False,4605.07,51,93.8,7,0.0,10.0,50.6
919978287288,True,651.72,59,448.66,24,0.0,2.0,50.0
918266576188,True,4415.64,50,229.66,99,0.0,2.0,58.8
918743180954,True,402.07,80,922.87,67,0.0,5.0,40.0
917912234539,False,3348.76,17,531.17,34,1.0,4.0,52.666666666666664
919239615923,False,3449.33,58,178.71,33,0.0,2.0,55.714285714285715
917194384710,False,2799.01,65,424.85,69,0.0,4.0,23.5
917753334536,False,948.8,86,759.77,69,0.0,6.0,35.285714285714285
917505779640,True,4477.99,99,567.46,87,0.0,2.0,54.0
918386509305,False,4905.17,38,766.28,57,0.0,2.0,51.5
919084701332,True,4858.87,90,661.02,21,0.0,7.0,36.833333333333336
919410529190,False,2187.96,32,490.28,27,0.0,6.0,4.0
918720484983,True,1090.04,74,557.6,7,0.0,4.0,45.333333333333336
919578443876,True,950.75,40,997.62,93,0.0,6.0,44.4
918868213586,True,300.27,70,610.25,22,0.0,4.0,51.666666666666664
917882192670,True,223.99,76,899.17,96,0.0,6.0,47.57142857142857
919988918316,False,3788.01,10,541.23,18,0.0,5.0,51.0
917768360597,False,3458.82,100,439.29,50,0.0,9.0,63.0
918451486688,False,2287.35,63,473.76,1,0.0,3.0,38.0
917591728242,False,1764.99,91,927.68,30,0.0,9.0,53.75
919693916084,True,2820.2,18,344.92,61,0.0,8.0,41.25
917619142798,True,3203.41,27,953.58,98,0.0,9.0,27.11111111111111
919424473755,True,15.07,35,797.14,12,0.0,4.0,60.666666666666664
918697881328,True,4083.38,40,282.9,39,0.0,4.0,57.57142857142857
919004452735,True,3203.88,88,327.54,56,0.0,3.0,56.5
918930151511,True,3572.41,37,179.44,28,0.0,4.0,32.0
918483355242,False,4919.22,37,700.49,16,0.0,4.0,63.0
917751674031,False,1315.05,74,93.53,71,0.0,8.0,72.0
917417315900,True,3145.44,91,792.99,62,0.0,5.0,53.0
919162277965,True,4141.84,52,903.83,72,0.0,2.0,47.8
917546370398,False,4664.81,11,925.38,33,0.0,5.0,28.0
919457624231,True,1139.12,4,758.97,76,0.0,8.0,58.714285714285715
917278911214,True,1997.32,97,787.73,97,0.0,6.0,50.0
917204991360,True,2630.69,92,359.12,15,0.0,6.0,71.375
918092885428,True,4504.57,1,638.93,87,0.0,9.0,51.0
917368244826,True,885.21,99,207.63,47,0.0,9.0,61.5
917140047655,True,137.57,51,494.29,6,0.0,5.0,35.0
918930090462,False,2069.81,67,953.73,65,0.0,5.0,66.5
917749270915,True,937.48,53,585.1,87,0.0,6.0,50.666666666666664
919734007947,True,498.94,79,417.29,5,0.0,5.0,48.2
919933923529,False,4682.12,75,300.13,24,0.0,7.0,86.0
919071783372,False,2939.99,74,567.73,63,0.0,11.0,34.0
917424143426,True,3763.91,96,661.65,37,0.0,5.0,68.4
917372987009,False,2911.91,78,191.25,79,0.0,5.0,63.833333333333336
917052431950,False,4138.05,49,613.01,67,0.0,3.0,46.0
917963392891,False,316.57,28,108.85,24,0.0,4.0,58.5
918553070149,False,4324.58,32,664.91,97,0.0,3.0,69.0
918015252510,True,1664.38,6,243.21,10,0.0,8.0,24.5
919845342687,False,2539.33,29,146.57,64,1.0,8.0,81.0
918825989011,False,122.27,77,474.46,71,0.0,7.0,53.142857142857146
