msisdn,event_occurrence_flag,satisfaction_score,primary_tower_id
919265117869,True,39,TWR_307
919265422548,False,33,TWR_044
919266341635,True,27,TWR_096
919266518721,True,87,TWR_063
919266761348,True,15,TWR_010
919266848252,True,82,TWR_354
919268426402,True,13,TWR_005
919268486276,True,19,TWR_053
919268973245,False,76,TWR_048
919269069059,False,94,TWR_053
919271345114,True,29,TWR_037
919271361431,True,27,TWR_087
919271782991,False,85,TWR_017
919271808426,True,7,TWR_235
919272127173,False,55,TWR_056
919272528809,True,66,TWR_112
919272643775,False,1,TWR_035
919273821684,True,34,TWR_023
919273831457,True,18,TWR_084
919273894381,False,95,TWR_215
919274012889,False,6,TWR_061
919274667646,True,87,TWR_103
919274830614,True,100,TWR_010
919275535874,False,25,TWR_128
919275544610,True,21,TWR_002
919275639056,False,94,TWR_240
919276297510,False,31,TWR_086
919277046620,True,95,TWR_307
919277187437,False,16,TWR_027
919277421089,False,73,TWR_011
919277851678,True,97,TWR_071
919277897510,False,38,TWR_026
919278152876,False,16,TWR_052
919278231594,True,75,TWR_062
919278405793,True,32,TWR_181
919278475421,False,66,TWR_080
919278515709,False,75,TWR_332
919278724262,False,63,TWR_003
919278930366,False,39,TWR_104
919279993598,False,40,TWR_142
919280285467,False,81,TWR_102
919280292341,False,37,TWR_095
919280772748,True,47,TWR_288
919280805846,False,9,TWR_089
919280901028,False,100,TWR_195
919281150458,True,28,TWR_069
919281169403,True,85,TWR_052
919281194061,False,43,TWR_066
919281217890,True,52,TWR_167
919281341978,True,77,TWR_014
919281726390,False,60,TWR_025
919281887562,False,17,TWR_065
919282474254,True,69,TWR_001
919283035614,True,41,TWR_088
919283466831,True,5,TWR_347
919284318901,True,87,TWR_021
919284512329,True,37,TWR_051
919284637470,True,93,TWR_169
919284683201,False,62,TWR_192
919285333436,True,81,TWR_094
919285835206,False,6,TWR_108
919286107192,False,82,TWR_030
919286128610,True,47,TWR_060
919286382166,False,50,TWR_059
919287159563,True,18,TWR_137
919287423767,False,95,TWR_166
919287955558,True,35,TWR_203
919288012118,True,32,TWR_095
919288123416,True,65,TWR_115
919288124783,True,12,TWR_061
919288596778,False,92,TWR_147
919289052391,True,57,TWR_079
919289763301,True,83,TWR_046
919290101581,True,72,TWR_020
919290457317,True,71,TWR_017
919291226621,False,81,TWR_128
919291236085,False,10,TWR_110
919291270703,False,73,TWR_072
919291300350,True,66,TWR_085
919291890389,False,66,TWR_040
919291979069,True,72,TWR_037
919292009846,False,39,TWR_002
919292179207,True,29,TWR_049
919292578829,,18,TWR_163
919292585396,True,39,TWR_107
919293085064,True,58,TWR_012
919293095089,True,81,TWR_262
919293255031,True,6,TWR_134
919293437741,True,48,TWR_009
919293560436,True,44,
919294043548,False,98,TWR_270
919294092753,False,91,
919294113287,True,77,TWR_057
919294685795,,3,TWR_103
919295090505,True,34,TWR_015
919295127484,False,44,TWR_265
919295317821,False,84,TWR_053
919295335613,True,66,TWR_283
919296202444,False,82,TWR_103
919296240256,False,28,TWR_009
919296662600,True,78,TWR_067
919297096148,True,99,TWR_035
919297423915,False,72,TWR_002
919297681898,True,17,TWR_112
919297950359,False,62,TWR_037
919298232225,True,4,TWR_054
919298461504,False,85,TWR_175
919299113475,True,73,TWR_154
919299167668,True,89,TWR_004
919300016872,True,89,TWR_003
919300528259,True,21,TWR_188
919300537106,False,77,TWR_029
919300607428,False,13,TWR_044
919300977631,True,76,TWR_082
919301389619,False,46,TWR_014
919301518177,True,91,TWR_067
919301610601,False,72,TWR_006
919301778419,True,57,TWR_136
919302333490,False,63,TWR_018
919302552969,True,56,TWR_039
919302787027,False,14,TWR_079
919303029031,True,10,TWR_112
919303082117,False,28,TWR_092
919303329764,False,87,TWR_038
919303619991,True,72,TWR_003
919303778262,True,52,TWR_121
919304513663,True,42,TWR_010
919304528350,False,1,TWR_012
919304560537,True,59,TWR_064
919304937838,True,18,TWR_042
919305069227,True,67,TWR_202
919305920746,False,38,TWR_081
919305993661,True,12,TWR_032
919306258033,False,44,TWR_079
919306270004,False,20,TWR_043
919306551869,False,2,TWR_312
919306940725,True,84,TWR_007
919307050488,True,37,TWR_126
919307507627,True,81,TWR_099
919307946396,False,10,TWR_085
919308026394,True,48,TWR_120
919308259281,False,63,TWR_191
919308620882,False,50,TWR_071
919308745090,False,64,TWR_083
919309011435,False,8,TWR_409
919309122187,False,34,TWR_049
919309212177,True,30,TWR_128
919309636755,True,81,TWR_016
919310130385,True,38,TWR_174
919310277450,False,69,TWR_271
919310384304,True,84,TWR_178
919310584302,False,65,TWR_016
919310715848,True,65,TWR_320
919311435034,True,69,TWR_024
919311639723,False,1,TWR_041
919312463191,True,82,TWR_002
919312482595,False,30,TWR_130
919312574703,False,80,TWR_070
919312633708,False,91,TWR_041
919313174562,False,76,TWR_105
919313185971,True,94,TWR_228
919313194377,True,4,TWR_005
919313346852,False,0,TWR_021
919313993297,False,18,TWR_056
919314800617,False,61,TWR_162
919314889832,False,20,
919315834382,False,50,TWR_026
919315992115,False,83,TWR_045
919316215674,True,88,TWR_119
919316222488,True,0,TWR_131
919316259067,False,43,TWR_485
919316277000,False,49,TWR_079
919316615266,False,86,
919316672658,True,21,TWR_005
919316738668,True,35,TWR_180
919316787198,True,99,TWR_015
919317709657,False,26,TWR_223
919317856944,False,97,TWR_001
919317895570,True,45,TWR_016
919318091886,True,77,TWR_042
919318250726,True,61,TWR_076
919318297747,True,99,TWR_010
919318709355,False,35,TWR_126
919318980522,True,35,TWR_242
919318993035,False,28,TWR_163
919319057193,True,10,TWR_177
919319203166,False,37,TWR_229
919319821061,True,55,TWR_036
919319835182,False,8,TWR_176
919319936135,False,97,TWR_009
919320109101,False,65,TWR_092
919320207740,False,38,TWR_011
919320301599,False,29,TWR_115
919321554322,True,81,TWR_078
919321653348,False,53,TWR_010
919321697981,False,25,TWR_021
919321760970,False,15,TWR_003
919321791292,True,62,TWR_057
919321807489,True,98,TWR_122
919321997415,False,77,TWR_036
919322580659,True,40,TWR_064
919322676339,True,70,TWR_032
919323553486,False,34,TWR_270
919323646093,True,9,TWR_086
919324279536,True,37,TWR_270
919324316421,False,70,TWR_229
919325096977,True,18,TWR_101
919325445408,False,33,TWR_160
919325505783,True,79,TWR_152
919325612900,True,28,TWR_183
919325918921,True,87,TWR_043
919326179846,True,97,TWR_055
919327160729,False,85,TWR_112
919328058564,True,76,TWR_085
919328407443,True,30,TWR_002
919328460033,False,2,TWR_002
919328608265,True,74,TWR_047
919328710672,True,60,TWR_009
919328876246,False,83,TWR_171
919329741049,True,63,TWR_109
919329753974,False,68,TWR_071
919329983136,True,97,TWR_022
919330143102,True,18,TWR_054
919330421741,True,73,TWR_035
919330497115,True,39,TWR_057
919331025091,False,31,TWR_031
919332299081,False,14,TWR_037
919332299091,True,97,TWR_233
919332511514,True,51,TWR_097
919332623275,False,91,TWR_095
919332987057,True,73,TWR_009
919332991673,True,28,TWR_009
919333103372,True,79,TWR_148
919333457812,False,1,TWR_176
919334014365,False,17,TWR_010
919334182974,True,44,TWR_053
919334319685,True,81,TWR_028
919334832473,True,98,TWR_117
919334938378,False,37,TWR_432
919334987658,False,82,TWR_387
919335226700,True,23,TWR_027
919335306968,False,63,TWR_107
919336814230,True,14,TWR_246
919337003495,True,97,TWR_004
919337965699,True,58,TWR_186
919338288810,True,13,TWR_045
919338374929,False,56,TWR_114
919338463041,True,81,TWR_389
919338686158,True,77,TWR_030
919338725151,False,53,TWR_157
919338877621,False,52,TWR_159
919340505846,True,27,TWR_328
919341267390,False,79,TWR_018
919342331444,False,61,TWR_030
919342794700,True,59,TWR_192
919343237444,False,93,TWR_029
919343292475,True,31,TWR_004
919343446878,True,29,TWR_021
919343459102,False,69,TWR_057
919343868762,True,89,TWR_103
919343957058,False,80,TWR_041
919344557360,True,34,TWR_166
919345111169,False,18,TWR_056
919345155074,False,2,TWR_163
919345620385,True,8,TWR_191
919345677415,True,36,TWR_037
919345766219,True,40,TWR_087
919346225613,True,36,TWR_009
919346569443,True,51,TWR_233
919346582107,True,41,TWR_040
919346800656,False,73,TWR_089
919346874134,False,91,TWR_066
919347398593,True,41,TWR_088
919347454072,True,19,TWR_128
919347621138,True,46,TWR_295
919347694143,False,72,TWR_049
919347715190,False,2,TWR_098
919349545786,True,16,TWR_236
919350018062,True,19,TWR_143
919350559943,False,95,TWR_180
919350680837,False,24,TWR_209
919350814308,False,68,TWR_022
919351603889,False,0,TWR_017
919351654798,False,39,TWR_088
919351762983,True,82,TWR_087
919351978047,False,57,TWR_006
919352135602,False,51,TWR_446
919352313121,True,36,TWR_034
919352472676,True,4,TWR_003
919352808730,True,31,TWR_228
919353092123,True,38,TWR_028
919353372386,True,41,
919353423112,False,16,TWR_062
919354238065,True,57,TWR_139
919354296652,True,70,TWR_034
919354553463,True,70,TWR_125
919355172948,False,65,TWR_027
919355504998,False,64,TWR_051
919355655182,False,64,TWR_090
919355984014,False,24,TWR_018
919356061869,True,98,TWR_069
919357078276,False,29,TWR_022
919357096258,True,66,TWR_111
919357297588,False,45,TWR_068
919357443688,True,95,TWR_052
919358361363,True,5,TWR_101
919358880404,True,79,TWR_242
919358944233,False,20,TWR_011
919359507540,False,59,TWR_361
919360427902,False,67,TWR_079
919360482466,True,0,TWR_042
919360783034,True,26,TWR_031
919360791536,False,38,TWR_035
919361055973,False,99,TWR_063
919361388464,True,96,TWR_108
919361618235,False,15,TWR_101
919362083683,True,99,TWR_173
919362204542,True,86,TWR_069
919362219754,False,37,TWR_037
919362581359,True,36,TWR_031
919362646960,True,77,TWR_022
919362657890,True,97,TWR_046
919362751242,True,10,TWR_407
919362919975,True,61,TWR_201
919363257229,True,50,TWR_072
919363629219,False,53,TWR_012
919363717591,True,2,TWR_255
919363746243,False,81,TWR_063
919363900493,False,73,TWR_062
919364255319,False,87,TWR_024
919364360455,False,50,TWR_047
919364706816,True,88,TWR_371
919364991672,True,37,TWR_072
919365189801,False,92,
919365264764,False,34,TWR_108
919365835550,True,68,TWR_140
919365845882,False,57,TWR_008
919366355159,False,41,TWR_029
919366502646,False,53,TWR_018
919367011567,True,99,TWR_111
919367665472,True,92,TWR_031
919367830246,True,65,TWR_369
919367960313,False,87,TWR_068
919367966782,True,48,TWR_155
919368536195,False,43,TWR_009
919369078206,True,28,TWR_240
919369291047,False,97,TWR_071
919369305560,True,34,TWR_007
919369412470,False,26,TWR_208
919369449369,False,8,
919369902176,True,18,TWR_079
919370436671,False,49,TWR_072
919370467256,True,80,TWR_002
919370788647,False,51,TWR_032
919370996465,False,43,TWR_193
919371036817,False,81,TWR_030
919371054709,True,61,TWR_010
919371162526,True,20,TWR_001
919371272694,False,16,TWR_309
919371357111,True,22,TWR_193
919371901750,False,22,TWR_062
919373077218,True,59,TWR_183
919373834610,False,17,TWR_018
919373948273,False,12,TWR_098
919374067376,False,79,TWR_114
919374536171,False,1,TWR_137
919375278922,False,20,TWR_031
919375509447,True,60,TWR_086
919376074389,True,92,TWR_207
919376077463,True,6,TWR_305
919376087131,True,7,TWR_060
919376088968,True,1,TWR_398
919376215097,True,50,TWR_012
919376455067,True,85,TWR_072
919376658660,True,73,TWR_485
919376820435,False,95,TWR_166
919376868109,True,5,TWR_135
919377148230,False,75,TWR_035
919377368257,False,80,TWR_230
919377614706,False,24,TWR_008
919377702111,True,85,TWR_041
919377738671,True,20,TWR_035
919377965146,False,79,TWR_033
919378483743,True,58,TWR_019
919378840328,True,53,TWR_265
919379050651,False,83,TWR_001
919379074819,True,41,TWR_234
919379503963,False,32,TWR_052
919379894770,False,33,TWR_232
919380064537,True,14,TWR_006
919380304322,True,98,TWR_023
919380355948,True,60,TWR_109
919380719795,False,45,TWR_490
919380770668,False,31,TWR_181
919381183483,True,7,TWR_003
919381454037,True,64,TWR_022
919381646593,False,27,TWR_002
919381734362,True,72,TWR_002
919381780551,False,59,TWR_020
919381998678,True,42,TWR_009
919382590159,False,56,TWR_048
919383326135,False,88,TWR_006
919383331379,False,93,TWR_015
919383446351,True,74,TWR_051
919384006407,False,44,TWR_091
919384083537,False,68,TWR_021
919384463652,True,23,TWR_019
919384467937,True,67,TWR_011
919385167359,False,21,TWR_157
919385517516,True,92,TWR_025
919386604692,True,58,TWR_302
919387006772,False,59,TWR_032
919387104291,True,99,TWR_049
919387202297,True,45,TWR_041
919387360437,True,12,TWR_079
919387803202,True,59,TWR_223
919388645471,True,45,TWR_057
919389142017,True,79,TWR_114
919389389445,False,65,TWR_047
919389566051,False,100,TWR_028
919389594115,True,68,TWR_020
919390572890,False,58,TWR_010
919390864624,True,83,TWR_115
919391086093,True,41,TWR_016
919391179068,True,59,TWR_190
919391568856,False,18,TWR_088
919392080953,False,70,TWR_003
919392232487,True,48,TWR_118
919392296673,True,18,TWR_057
919392392791,True,54,TWR_421
919392859462,False,60,TWR_006
919392864240,True,16,TWR_164
919393528385,False,60,TWR_119
919393639475,False,39,TWR_092
919393758362,False,83,TWR_002
919394039673,True,34,TWR_303
919394407686,False,89,TWR_243
919394653192,True,70,TWR_014
919394713470,False,7,TWR_009
919395307335,False,70,TWR_039
919395347941,False,52,TWR_176
919395869480,True,86,TWR_136
919396433758,False,82,TWR_020
919396563469,True,93,TWR_002
919396677171,False,53,TWR_217
919396905421,False,26,TWR_182
919396953414,True,57,TWR_093
919396963917,True,22,TWR_051
919397199956,True,85,TWR_032
919397657114,True,28,TWR_020
919398070237,False,5,TWR_299
919398096865,False,36,TWR_034
919398410571,False,51,TWR_030
919398683232,True,49,TWR_020
919398868010,False,81,TWR_134
919399300652,True,81,TWR_023
919399405857,False,82,TWR_023
919399699438,False,94,TWR_019
919399986722,False,16,TWR_110
919400015680,True,44,TWR_025
919400244542,False,86,TWR_013
919400552009,True,7,TWR_024
919400565848,False,91,TWR_001
919400751218,False,96,TWR_115
919400993184,True,82,TWR_018
919401001356,False,72,TWR_040
919401022668,True,20,TWR_059
919401289703,True,94,TWR_112
919401375748,True,52,TWR_069
919402093847,False,32,TWR_363
919402158803,True,13,TWR_006
919402402094,True,35,TWR_461
919403191167,False,40,TWR_008
919403293589,True,88,TWR_029
919403574352,False,39,TWR_018
919404430111,False,93,TWR_047
919404532947,False,26,TWR_045
919404681399,True,43,TWR_071
919405311630,False,54,TWR_043
919405829565,False,6,TWR_138
919406685070,True,14,TWR_018
919406966240,False,22,TWR_012
919407275865,False,7,TWR_006
919407562635,True,77,TWR_032
919408134650,False,66,TWR_061
919408438165,True,61,TWR_144
919408851831,True,87,TWR_234
919408990341,False,22,TWR_099
919409076656,False,53,TWR_014
919409329326,False,33,TWR_055
919409618453,True,73,TWR_034
919409667148,True,35,TWR_004
919410196532,False,73,TWR_042
919410529190,True,27,TWR_065
919410638666,False,8,TWR_015
919410914100,True,45,TWR_016
919411057787,False,70,TWR_250
919411226340,True,61,TWR_170
919411439945,True,42,TWR_216
919411976659,False,34,TWR_093
919411995282,False,56,TWR_201
919412273600,False,50,TWR_141
919412365931,True,60,TWR_004
919412411754,False,72,TWR_107
919412985084,False,70,TWR_117
919413277601,False,64,TWR_154
919413674172,True,3,TWR_087
919413691946,True,36,TWR_069
919413849014,True,42,TWR_087
919414366240,False,54,TWR_159
919414532686,True,59,TWR_034
919414868603,True,85,TWR_063
919414975110,True,35,TWR_023
919415200001,False,79,TWR_398
919415429277,False,90,TWR_325
919415802569,True,96,TWR_093
919415864311,True,17,TWR_080
919416025300,False,60,TWR_053
919416496073,True,50,TWR_019
919416708343,True,73,TWR_023
919417377633,True,25,TWR_014
919417741295,True,3,TWR_073
919418039268,True,62,TWR_202
919418311717,False,10,TWR_232
919418534256,True,97,TWR_058
919418688092,True,27,TWR_010
919418790740,False,69,TWR_090
919419012709,False,46,TWR_019
919419129100,False,47,TWR_021
919419317349,True,5,TWR_038
919420256439,True,39,TWR_003
919420663750,False,77,TWR_164
919420671425,False,21,TWR_028
919420721027,True,40,TWR_098
919421100023,True,88,TWR_032
919421225455,True,15,TWR_375
919421531503,True,81,TWR_067
919421719519,False,62,TWR_078
919421980125,False,17,TWR_267
919422182038,True,46,TWR_177
919422230882,False,48,TWR_145
919422294927,False,69,TWR_210
919423086220,False,45,TWR_001
919423420650,True,48,TWR_136
919424045110,False,53,TWR_075
919424473755,False,12,TWR_002
919424843951,True,77,TWR_119
919425240213,True,97,TWR_056
919425987715,False,21,TWR_004
919426282426,False,80,TWR_069
919426410155,False,1,TWR_128
919426665919,False,87,TWR_108
919426709025,False,96,TWR_113
919427631155,False,47,TWR_031
919427650861,False,24,TWR_001
919428365056,True,85,TWR_038
919428767813,True,2,TWR_003
919429019820,True,57,TWR_094
919429027360,False,62,TWR_082
919429124352,False,5,TWR_011
919429221571,True,73,TWR_002
919429450217,True,100,TWR_059
919429453032,True,60,TWR_079
919429937790,True,88,TWR_026
919430146316,True,92,TWR_007
919430335702,False,55,TWR_072
919430642523,True,72,TWR_015
919430646623,True,61,TWR_041
919430661792,True,41,TWR_016
919431246996,False,96,TWR_152
919431451603,True,26,TWR_025
919431561831,True,42,TWR_039
919432330583,False,11,TWR_097
919432485873,True,49,TWR_019
919432790994,False,37,TWR_027
919433502391,True,29,TWR_148
919433940416,False,24,TWR_134
919433965438,False,43,TWR_139
919434319360,True,93,TWR_138
919434653305,False,21,TWR_087
919434757387,False,22,TWR_096
919435431541,True,43,TWR_126
919436019774,True,47,TWR_012
919436153527,True,98,TWR_168
919436289709,False,55,TWR_180
919436293936,True,12,TWR_003
919436297208,False,2,TWR_130
919436327339,False,8,TWR_081
919436503348,True,70,TWR_069
919436779490,False,74,TWR_049
919437319900,False,66,TWR_053
919437795758,False,0,TWR_026
919438044056,False,22,TWR_008
919438601776,False,75,TWR_031
919438636480,False,13,TWR_120
919438771483,False,87,TWR_184
919438830691,True,38,TWR_109
919439182043,True,6,TWR_065
919439377645,True,93,TWR_014
919439753607,True,23,TWR_167
919440183843,False,73,TWR_036
919441175185,False,14,TWR_019
919441595296,False,81,TWR_199
919441842200,False,1,TWR_258
919442244963,True,78,TWR_084
919442401169,False,66,TWR_016
919442428958,False,31,TWR_016
919443214578,True,7,TWR_041
919443499414,True,74,TWR_061
919443593434,False,18,TWR_115
919444115276,False,3,TWR_064
919444288473,False,3,TWR_015
919444516870,True,77,TWR_015
919444725646,False,82,TWR_032
919445569788,False,27,TWR_125
919445685199,False,30,TWR_011
919446737272,True,9,TWR_043
919447227327,False,42,TWR_182
919447485590,True,16,TWR_030
919448250186,True,64,TWR_151
919448450685,False,30,TWR_159
919448819206,True,96,TWR_036
919449142215,True,94,TWR_086
919449180965,True,28,TWR_407
919449318527,True,28,TWR_015
919449341007,False,75,TWR_081
919449649820,False,6,TWR_168
919449766862,False,32,TWR_103
919449808800,False,31,TWR_259
919449932632,True,32,TWR_025
919450223707,True,88,TWR_217
919450872378,True,88,TWR_003
919450982005,False,81,TWR_066
919451001264,False,40,TWR_057
919451514991,,71,TWR_223
919452311986,True,60,TWR_172
919452347464,False,0,TWR_051
919452478646,True,31,TWR_016
919452611418,True,64,TWR_036
919453370912,True,28,TWR_168
919453846612,True,54,TWR_048
919453906177,True,98,TWR_082
919454002884,False,29,TWR_321
919454186065,False,49,TWR_074
919454318650,True,92,TWR_326
919454511113,False,17,TWR_049
919454728281,True,97,TWR_020
919455054143,False,40,TWR_119
919455164679,False,48,TWR_017
919455246775,True,41,TWR_077
919455710918,True,72,TWR_107
919455732633,False,95,TWR_102
919455852189,False,23,TWR_131
919456389272,True,88,TWR_223
919456439760,False,10,TWR_052
919456551333,False,1,TWR_048
919456698926,,51,TWR_001
919456821088,True,78,TWR_015
919456903534,True,91,TWR_053
919457310580,False,60,TWR_217
919457624231,True,76,TWR_481
919457829635,True,18,TWR_017
919457877922,False,20,TWR_043
919457912746,False,61,TWR_025
919457934994,True,57,TWR_182
919458590795,True,80,TWR_067
919459034771,False,70,TWR_023
919459170565,True,78,TWR_063
919459628934,True,72,TWR_118
919459734963,True,31,TWR_032
919459788151,True,96,TWR_075
919459789133,True,22,TWR_011
919459807647,False,95,TWR_087
919459880594,False,82,TWR_181
919460010103,True,12,TWR_050
919460306692,True,96,TWR_077
919460414950,True,60,TWR_130
919460489491,True,44,TWR_031
919460580557,True,89,TWR_081
919461166285,False,11,TWR_067
919461270060,True,77,TWR_014
919462732890,True,8,TWR_014
919463064097,True,97,TWR_237
919463105817,False,0,TWR_039
919463252622,True,58,TWR_063
919464026104,True,69,TWR_020
919464076949,True,95,TWR_044
919464141209,True,12,TWR_311
919464813860,False,99,TWR_005
919464934576,False,91,TWR_176
919464975279,True,5,TWR_124
919465162177,True,90,TWR_031
919465587067,False,98,TWR_009
919465667475,False,3,TWR_127
919465740756,False,11,TWR_033
919465883999,True,77,TWR_036
919465967350,False,13,TWR_242
919466119912,True,28,TWR_248
919467541927,True,99,TWR_027
919467566824,False,96,TWR_005
919467704659,True,75,TWR_084
919468061102,True,18,TWR_105
919468224333,True,11,TWR_088
919468773157,True,7,TWR_474
919468798461,True,19,TWR_005
919469150409,True,9,TWR_035
919469178881,False,14,TWR_118
919469205576,True,26,TWR_456
919469444227,False,86,TWR_084
919469810046,False,51,TWR_093
919470219008,True,46,TWR_088
919470461357,False,88,TWR_125
919470591311,True,47,TWR_256
919470617247,True,4,TWR_318
919470700778,False,15,TWR_099
919470738735,False,62,TWR_103
919472487690,True,65,TWR_217
919472571231,True,59,TWR_015
919472578783,True,16,TWR_019
919472866768,False,73,TWR_049
919473028098,False,65,TWR_003
919473082326,False,36,TWR_135
919473382684,False,22,TWR_053
919473440423,True,97,TWR_050
919473447848,False,69,TWR_054
919473759462,True,78,TWR_083
919473979489,False,20,TWR_007
919474375067,False,80,TWR_107
919474420092,False,83,TWR_090
919474810179,False,0,TWR_134
919474899565,True,92,TWR_103
919474961963,True,76,TWR_024
919475099081,False,62,TWR_093
919475119635,True,53,
919475414520,False,100,TWR_134
919475633552,False,80,TWR_008
919476322069,True,56,TWR_094
919476426797,False,13,TWR_100
919476688619,True,71,TWR_164
919476700066,False,34,TWR_046
919476758136,True,62,TWR_209
919477213586,True,24,TWR_016
919477523098,True,18,TWR_122
919477568014,False,68,TWR_379
919477575864,True,23,TWR_017
919478286982,False,8,TWR_111
919479690385,True,59,TWR_268
919479708607,True,91,TWR_389
919479903972,True,86,TWR_054
919480023764,False,27,TWR_148
919480235438,False,56,TWR_042
919480600589,True,25,TWR_136
919480920839,False,8,TWR_006
919480992821,False,19,TWR_316
919481146933,False,47,TWR_156
919481449107,True,24,TWR_041
919482141132,False,39,TWR_097
919482196541,False,30,TWR_003
919482206102,False,19,TWR_042
919482226946,False,60,TWR_076
919482435875,False,73,TWR_085
919482729424,False,82,TWR_153
919482889288,True,74,TWR_187
919483012703,True,64,TWR_075
919483065233,True,39,TWR_205
919483097086,True,73,TWR_109
919483321097,True,24,TWR_240
919483827971,True,14,TWR_046
919484528348,True,26,TWR_125
919484872186,False,96,TWR_071
919485203088,False,18,TWR_078
919485331230,True,55,TWR_025
919485432021,True,59,TWR_028
919485517370,False,76,TWR_105
919486359959,False,40,TWR_180
919486438403,False,74,TWR_032
919486641280,True,33,TWR_011
919487399910,False,77,TWR_126
919487560384,True,59,TWR_120
919488270884,True,97,TWR_149
919488791944,True,6,TWR_115
919488796494,False,90,TWR_073
919489160101,False,88,TWR_002
919489250532,True,10,TWR_168
919489485190,False,51,TWR_024
919490013094,True,53,TWR_033
919490057858,False,34,TWR_075
919490751945,True,45,TWR_053
919491015654,True,22,TWR_010
919491281359,False,1,TWR_029
919491593775,False,46,TWR_056
919492235444,True,53,TWR_004
919492425802,True,69,TWR_251
919492495810,True,33,TWR_122
919492883791,False,97,TWR_228
919493172294,True,44,TWR_120
919493307092,True,6,TWR_029
919493613917,False,50,TWR_011
919493639344,False,45,TWR_012
919493857758,True,53,TWR_103
919494379098,False,90,TWR_112
919494390866,True,33,TWR_226
919495411322,False,73,TWR_022
919495507871,False,22,TWR_086
919495658464,True,49,TWR_048
919495706809,False,24,TWR_050
919497762234,False,26,TWR_048
919497926443,True,85,TWR_043
919498187046,False,57,TWR_028
919499200634,False,69,TWR_094
919499255738,False,43,TWR_110
919499321452,True,47,TWR_030
919499480048,False,95,TWR_106
919499610004,True,20,TWR_192
919500339713,True,35,TWR_456
919500719008,True,41,TWR_005
919501061666,False,6,TWR_088
919501256025,True,18,TWR_141
919501649877,False,55,TWR_015
919501859536,True,29,TWR_193
919502446090,True,14,TWR_261
919502579013,True,73,TWR_001
919502793324,True,25,TWR_053
919502847163,True,64,TWR_105
919503133882,False,43,TWR_064
919503549632,True,78,TWR_007
919503675679,False,21,TWR_261
919503987156,False,7,TWR_035
919504067741,False,68,TWR_146
919504600194,False,50,TWR_037
919504640817,False,93,TWR_051
919505443885,False,59,TWR_022
919505818950,False,97,TWR_075
919506213395,False,67,TWR_150
919506254832,True,49,TWR_011
919506316951,True,49,TWR_315
919506433915,True,1,TWR_154
919506801119,True,63,TWR_079
919506853388,True,40,TWR_109
919506981604,False,4,TWR_259
919508119100,True,91,TWR_340
919508201018,True,3,TWR_011
919508213290,False,71,TWR_254
919508397912,True,20,TWR_140
919508601974,False,34,TWR_085
919508990774,True,100,TWR_006
919509020413,False,66,TWR_232
919509023674,False,17,TWR_083
919509565608,False,5,TWR_082
919509661989,True,47,TWR_208
919510353238,False,94,TWR_124
919510666490,True,34,TWR_009
919510777721,False,60,TWR_176
919511253899,True,21,TWR_066
919511301900,False,43,TWR_042
919512952109,True,77,TWR_033
919513074317,True,79,TWR_001
919513450309,True,28,TWR_263
919513527684,True,48,TWR_018
919513971584,True,80,TWR_035
919514122177,False,47,TWR_059
919514145814,False,53,TWR_082
919514478795,True,38,TWR_071
919514994916,True,64,TWR_017
919515006996,False,13,TWR_241
919515167269,True,41,TWR_100
919515465308,False,63,TWR_023
919516314486,True,21,TWR_265
919516922421,True,16,TWR_132
919517195150,True,40,TWR_236
919517360884,True,37,TWR_017
919518496186,True,100,TWR_101
919518728422,True,77,TWR_004
919518848328,False,49,TWR_116
919519467229,True,6,TWR_012
919520400691,True,33,TWR_207
919520417815,True,47,TWR_003
919520631487,True,61,TWR_041
919520801229,True,52,TWR_136
919520878317,False,67,TWR_016
919521166052,True,94,TWR_191
919521300895,False,97,TWR_275
919521673791,False,34,TWR_061
919521919170,True,12,TWR_097
919522040814,True,58,TWR_204
919522607583,False,87,TWR_075
919522707023,False,16,TWR_007
919523601252,False,6,TWR_043
919523620074,True,38,TWR_053
919523652725,False,29,TWR_122
919523735861,False,61,TWR_018
919523974937,False,61,TWR_022
919524061336,False,72,TWR_029
919524521602,True,73,TWR_156
919525113890,True,23,TWR_062
919525157887,True,93,TWR_023
919525394550,True,100,TWR_222
919526469228,False,60,TWR_031
919526766690,False,70,TWR_011
919527095794,False,30,TWR_016
919527331058,False,51,TWR_041
919527696207,True,39,TWR_004
919527974623,False,77,TWR_261
919528321354,True,27,TWR_241
919528551559,True,59,TWR_263
919528924461,False,53,TWR_123
919529104043,True,17,TWR_064
919529144430,False,78,TWR_058
919529182928,False,20,TWR_136
919529521639,False,22,TWR_058
919529942267,True,81,TWR_019
919530876844,False,47,TWR_013
919531093634,True,47,TWR_030
919531370274,True,81,TWR_037
919531801378,True,16,TWR_027
919532200677,True,35,TWR_317
919532256470,True,55,TWR_055
919532315957,True,18,TWR_026
919532416852,True,45,TWR_208
919532711433,False,18,TWR_050
919532855799,True,39,TWR_114
919533126989,True,88,TWR_001
919534186676,True,13,TWR_096
919534734556,False,64,TWR_173
919534753843,False,21,TWR_210
919534805646,True,6,TWR_094
919535323133,False,96,TWR_029
919535385657,True,92,TWR_109
919535484518,False,23,TWR_044
919536021086,True,38,TWR_017
919536146025,True,55,TWR_078
919536332631,False,17,TWR_424
919536423998,False,30,TWR_097
919536590481,True,38,TWR_163
