msisdn,event_occurrence_flag,tenure_in_days,rival_attraction_idx,customer_call_drop_frequency
918218617714,False,7,700,0.0
917483264745,True,93,335,0.0
919756795104,True,29,762,0.0
918637947177,False,78,615,0.0
918695209898,True,20,905,0.0
918737338775,True,18,226,0.0
918796717941,False,86,443,0.0
918904409842,True,0,659,0.0
917373589152,False,13,845,0.0
919873068834,False,98,232,0.0
919143185843,False,58,254,0.0
919233163576,True,70,636,0.0
917188575177,False,66,837,0.0
917902271852,False,96,405,0.0
918314754322,False,12,763,0.0
918371808827,False,30,358,0.0
918248343708,False,68,533,0.0
919192045446,False,6,188,0.0
918258093032,False,64,761,0.0
918145556651,False,59,626,0.0
919955813290,True,90,301,0.0
919113929257,False,67,345,0.0
918066177492,False,46,702,0.0
918161512446,False,68,920,0.0
917728353118,True,31,684,0.0
919634654724,True,93,136,0.0
917377058351,False,1,361,0.0
917526723719,False,93,635,0.0
919414868603,True,33,438,0.0
918032089545,False,81,148,0.0
917857695227,False,28,533,0.0
919756550636,True,92,461,0.0
919854838525,True,73,234,0.0
918548781344,False,10,923,0.0
918464137110,True,1,849,0.0
919017235435,True,59,776,0.0
919092508149,False,66,312,0.0
917675844672,False,55,551,0.0
917751674031,False,35,836,0.0
919448450685,True,83,919,0.0
919069520666,True,39,446,0.0
919135215050,True,78,872,0.0
918131078331,False,89,207,0.0
918526678932,True,87,117,0.0
919271782991,True,90,957,0.0
919752380581,False,2,160,0.0
917490398001,False,3,690,0.0
918449606729,False,28,122,0.0
917964285941,False,23,282,0.0
919991319958,False,91,638,0.0
919127233070,True,98,772,0.0
919604114475,True,71,762,0.0
919142452709,True,25,594,0.0
918306061701,False,77,565,0.0
918848581435,True,92,677,0.0
917318180503,False,47,236,0.0
917537255294,False,11,292,0.0
917988114061,True,42,182,0.0
918551185196,False,59,638,0.0
918234182744,False,63,912,0.0
918203423402,True,53,186,0.0
918692864410,True,60,226,0.0
919734400325,True,69,315,0.0
917789903223,False,24,170,0.0
919542172946,True,64,494,0.0
917176928180,True,88,172,0.0
917397503555,True,99,381,0.0
919532711433,True,21,724,0.0
917172907376,True,40,199,0.0
917401271939,False,1,582,0.0
917776738530,False,11,659,0.0
919120480340,True,74,836,0.0
919144483523,False,40,318,0.0
919863739834,True,2,253,0.0
918007192464,False,54,519,0.0
917664494972,True,66,752,0.0
919087034313,True,69,373,0.0
918933231439,False,42,655,0.0
918081042134,False,92,909,0.0
918383459732,True,28,851,0.0
918539340680,False,40,883,0.0
917812009356,False,81,413,0.0
917069873508,False,44,732,0.0
917426724858,True,7,378,0.0
919099352779,False,26,133,0.0
918816937739,True,29,412,0.0
917389680278,True,69,619,0.0
919175875968,True,33,103,0.0
919033619742,True,7,825,0.0
919842964443,False,45,229,0.0
919015189868,True,67,299,0.0
919624029587,False,26,688,0.0
917977730531,False,5,936,0.0
918906364408,False,33,224,0.0
918353580387,False,16,284,0.0
918356566068,True,37,355,0.0
917025323460,True,33,145,0.0
918804930077,True,99,859,0.0
917526723719,True,64,354,0.0
917322132937,True,67,953,0.0
917444537179,False,17,716,0.0
918771409361,True,25,797,0.0
918993550742,True,88,909,0.0
919318297747,False,84,123,0.0
919788429082,False,34,267,0.0
917644630523,True,53,692,0.0
919806907561,True,0,972,0.0
919768733387,True,3,804,0.0
919588580274,False,63,237,0.0
918084127872,False,19,493,0.0
919608409338,False,70,571,0.0
918430070821,True,34,605,0.0
919141652101,False,55,183,0.0
918953526348,False,55,171,0.0
919725152347,False,17,205,0.0
919547003279,False,55,225,0.0
918958188576,False,36,572,0.0
917338574832,True,48,415,0.0
919919267198,True,76,390,0.0
918906775938,True,98,124,0.0
918221411520,False,46,522,0.0
917767990928,False,93,654,0.0
917770397831,True,10,273,0.0
919341267390,True,53,795,0.0
919524521602,True,29,648,0.0
918198832728,False,25,718,0.0
917162157936,True,79,325,0.0
917569902893,False,77,705,0.0
917216980930,False,30,191,0.0
919994833348,True,34,912,0.0
919645671262,False,76,409,0.0
917755850781,False,17,990,0.0
917854001193,False,6,366,0.0
918778293161,False,38,251,0.0
918742870683,True,41,619,0.0
919547492192,True,96,658,0.0
918582993601,True,74,211,0.0
919142452709,False,66,133,0.0
918785030376,False,7,300,0.0
917738189691,True,19,949,0.0
918540961801,False,34,296,0.0
919763376419,True,47,339,0.0
918189211712,True,72,675,0.0
918321466224,True,60,365,0.0
918131297865,False,0,526,0.0
919381734362,True,33,602,0.0
918534993610,True,79,940,0.0
919895250612,True,77,578,0.0
917540838949,True,16,345,0.0
919577123417,False,84,510,0.0
919770939734,True,22,782,0.0
917829326917,False,64,160,0.0
918970189949,False,23,961,0.0
918905452099,False,11,141,0.0
918283298067,True,72,394,0.0
917932078864,False,73,293,0.0
919398096865,False,98,363,0.0
917744790751,True,11,684,0.0
919373948273,False,11,487,0.0
918284857706,False,98,887,0.0
919482141132,True,33,910,0.0
918258093032,False,83,719,0.0
917395045224,True,47,367,0.0
917430372878,False,46,349,0.0
918985392498,True,74,289,0.0
917463390201,True,97,582,0.0
919223115272,True,93,813,0.0
919550884435,False,57,283,0.0
919473979489,False,17,830,0.0
919765590372,True,5,341,0.0
918115862756,False,42,936,0.0
917955345537,False,73,570,0.0
918769502913,True,62,230,0.0
918157099546,True,87,431,0.0
918299900457,True,99,708,0.0
918936540028,False,42,786,0.0
918954202161,True,84,180,0.0
918086680310,False,73,352,0.0
918897690739,True,100,775,0.0
919598789449,False,56,427,0.0
919476322069,False,62,117,0.0
918632905061,True,19,755,0.0
917034628465,True,35,693,0.0
918074349518,True,46,262,0.0
918268645208,True,41,108,0.0
918420993922,True,100,882,0.0
917364653118,True,16,126,0.0
919619094295,True,19,427,0.0
918928761313,False,89,679,0.0
917808972471,True,86,523,0.0
919376087131,True,48,592,0.0
918170767681,True,62,311,0.0
918161512446,True,4,767,0.0
919827331508,False,39,770,0.0
917093631055,False,57,660,0.0
918024278525,False,85,854,0.0
918573946716,False,17,389,0.0
919401375748,False,24,981,0.0
918409244959,True,77,914,0.0
919952295757,False,65,431,0.0
917663801533,True,1,472,0.0
919833771491,False,97,226,0.0
919547672267,False,44,569,0.0
917470939445,False,14,913,0.0
917743891149,True,95,665,0.0
919150308852,False,96,346,0.0
919798497340,True,57,548,0.0
917999329934,True,79,656,0.0
918445518797,True,14,202,0.0
917662614186,False,21,712,0.0
918358798143,True,88,565,0.0
919303619991,True,23,266,0.0
917870644102,True,26,403,0.0
918297896903,False,56,806,0.0
917797966424,True,62,934,0.0
919995384868,False,14,797,0.0
919096135091,True,43,418,0.0
917675641216,False,41,439,0.0
919776011793,False,50,800,0.0
918288099454,False,64,220,0.0
917911047815,True,54,413,0.0
918343066791,True,45,611,0.0
918364880195,True,14,492,0.0
917394729488,False,58,645,0.0
917289482182,True,70,609,0.0
919648898879,True,35,681,0.0
918159034297,False,69,146,0.0
917987243526,False,48,609,0.0
917374938761,True,28,620,0.0
918378934717,True,76,232,0.0
917827752234,True,100,724,0.0
917572989855,False,45,582,0.0
919381998678,True,9,418,0.0
919020785643,True,8,340,0.0
917998635233,True,6,246,0.0
917607130330,False,62,176,0.0
917242447651,False,91,716,0.0
919899002906,False,83,585,0.0
917889954129,True,86,614,0.0
919810382991,False,35,514,0.0
918956067164,True,79,332,0.0
919170715377,False,99,749,0.0
917247508299,True,42,987,0.0
917399206328,False,73,919,0.0
919755328890,False,33,778,0.0
918360386030,False,40,692,0.0
919117369705,True,36,989,0.0
919557448229,False,64,986,0.0
919626393424,False,31,606,0.0
919763376419,True,67,679,0.0
918007142260,True,68,848,0.0
919758412226,True,2,268,0.0
918174350979,False,67,792,0.0
919621354709,True,46,811,0.0
919421719519,True,34,901,0.0
919960136787,True,7,847,0.0
918897669065,True,54,509,0.0
917366388824,False,44,943,0.0
919680779364,False,36,618,0.0
918624405402,True,48,717,0.0
918316386025,True,100,990,0.0
919640323269,True,8,874,0.0
917773255350,True,49,949,0.0
918298447203,False,69,834,0.0
919358944233,True,89,643,0.0
919779891609,True,38,616,0.0
918924895021,False,63,789,0.0
918986099771,True,9,509,0.0
917248291317,True,95,730,0.0
918345840745,True,48,872,0.0
917160913827,False,87,909,0.0
918484193033,True,74,213,0.0
919010298703,False,30,206,0.0
919944171307,False,87,273,0.0
919015580633,False,22,902,0.0
918219828872,False,0,150,0.0
918398806247,True,2,437,0.0
919707166618,True,53,379,0.0
918333761598,False,7,126,0.0
918568812602,False,71,318,0.0
917624419030,False,21,230,0.0
919722100861,True,73,799,0.0
918339846171,False,5,297,0.0
919421100023,False,88,994,0.0
919502579013,True,2,753,0.0
919501256025,False,16,486,0.0
918557345129,True,54,292,0.0
917013938521,False,92,230,0.0
918963642008,True,90,494,0.0
918720484983,True,69,297,0.0
919655316364,True,33,691,0.0
919323646093,False,62,622,0.0
917563238419,True,18,605,0.0
917188146518,False,80,274,0.0
917826834424,False,55,904,0.0
919470219008,False,53,840,0.0
918764798660,True,79,655,0.0
917240197763,False,59,707,0.0
918721355673,False,10,494,0.0
917996875277,True,54,423,0.0
918979590743,True,61,149,0.0
919780439666,True,48,355,0.0
917467432617,True,100,572,0.0
918557724698,False,81,821,0.0
917485574228,True,19,180,0.0
919518496186,False,89,530,0.0
919069872193,False,4,480,0.0
919310130385,True,97,657,0.0
918342278523,False,59,269,0.0
919454186065,True,68,350,0.0
918393417638,True,45,986,0.0
918180955041,False,8,273,0.0
917188550198,False,9,713,0.0
919959863754,True,92,849,0.0
918458198451,False,80,991,0.0
919994487334,False,77,359,0.0
919881365834,True,53,978,0.0
918423841741,False,75,721,0.0
919685346571,True,24,423,0.0
917697907532,False,2,861,0.0
919653582116,False,77,312,0.0
917309755155,False,36,377,0.0
919600039571,False,69,854,0.0
919661938440,False,16,721,0.0
917355134188,True,62,341,0.0
919806907561,False,100,337,0.0
919624610522,False,60,828,0.0
919946109800,True,92,296,0.0
919193791472,False,24,423,0.0
918555585773,False,63,823,0.0
917376680187,True,74,931,0.0
918653043870,False,14,549,0.0
917604058666,False,36,102,0.0
919543040948,False,6,228,0.0
919056949493,True,32,658,0.0
918953175066,False,86,806,0.0
918963288053,True,47,727,0.0
917033939818,True,61,178,0.0
918933231439,True,29,109,0.0
918632399901,False,11,996,0.0
918913227899,False,28,890,0.0
918331765783,True,62,240,0.0
919275544610,True,58,766,0.0
918828385501,False,43,847,0.0
918992928946,True,86,264,0.0
917634691836,False,4,660,0.0
918864470731,True,10,666,0.0
919500719008,False,17,391,0.0
917931255046,True,7,433,0.0
919065546403,True,85,199,0.0
917744279636,False,18,238,0.0
917480494664,True,29,630,0.0
917553843145,False,42,748,0.0
919587239638,False,56,433,0.0
918745958114,True,18,364,0.0
917658437876,True,27,274,0.0
917376360931,False,58,523,0.0
918428156550,False,86,567,0.0
917426724858,True,2,911,0.0
918613930214,False,18,279,0.0
917778508164,True,70,544,0.0
917181686832,True,37,552,0.0
919011467975,False,47,732,0.0
918110884543,True,35,230,0.0
919596668166,True,20,652,0.0
918447885778,True,23,688,0.0
918476831585,False,54,957,0.0
917607130330,False,81,241,0.0
917087531510,True,83,217,0.0
919047869247,True,36,517,0.0
919637218862,False,34,392,0.0
918868055235,False,12,280,0.0
917105495798,False,8,483,0.0
918055402371,False,69,263,0.0
918242911821,True,93,282,0.0
917470748124,True,83,346,0.0
918941232371,True,87,482,0.0
919551279809,False,80,475,0.0
918986099771,True,99,810,0.0
919817053070,False,85,149,0.0
919255289131,True,4,263,0.0
918610741069,True,11,730,0.0
917136505587,True,83,619,0.0
919703744107,True,45,151,0.0
918452990192,True,21,129,0.0
917486068287,True,54,501,0.0
917115820025,True,50,195,0.0
918973888646,False,65,795,0.0
918764624310,False,27,517,0.0
919630672799,True,73,838,0.0
918576038028,False,19,680,0.0
918486090002,True,23,474,0.0
917770572350,True,28,900,0.0
917891790792,True,77,253,0.0
917563238419,True,41,593,0.0
918776227561,True,83,159,0.0
919225451403,False,33,798,0.0
919881365834,True,45,798,0.0
919697368099,False,5,997,0.0
919783290795,True,5,298,0.0
919628533537,True,75,558,0.0
919789875688,False,32,605,0.0
917005502537,False,98,251,0.0
917892038856,False,88,612,0.0
919942691532,False,63,334,0.0
919556073288,False,15,211,0.0
919494379098,True,94,130,0.0
918610237679,True,60,815,0.0
919281194061,True,3,307,0.0
918246451043,True,76,648,0.0
919054587733,True,29,575,0.0
918780010572,False,91,857,0.0
918940969078,False,21,360,0.0
918358856601,False,9,945,0.0
918059257080,True,96,529,0.0
918843567009,True,39,541,0.0
919176215377,False,29,105,0.0
919261436148,False,6,597,0.0
917943614372,False,44,694,0.0
919225674121,False,19,455,0.0
918644779176,True,41,981,0.0
919900088306,False,23,185,0.0
918034356087,True,16,492,0.0
918930090462,True,76,771,0.0
918709543220,True,15,947,0.0
919412273600,False,78,470,0.0
917093206686,False,42,454,0.0
919647054211,False,49,228,0.0
918193688100,False,90,759,0.0
919358361363,True,31,584,0.0
919180395476,True,83,379,0.0
918795875043,False,65,794,0.0
917295822679,False,35,660,0.0
918628238707,True,94,183,0.0
919038711176,True,68,634,0.0
919943792834,False,23,281,0.0
919854838525,False,5,725,0.0
917195066088,False,37,861,0.0
918461364854,True,28,527,0.0
917798112150,False,72,239,0.0
917359046710,True,41,700,0.0
918915604499,False,75,148,0.0
919159668272,True,4,111,0.0
917447286566,True,65,335,0.0
918345840745,False,38,915,0.0
918017495081,True,17,886,0.0
918401733322,False,30,819,0.0
918963764597,True,9,376,0.0
919266848252,False,26,650,0.0
918828357471,False,51,230,0.0
918236996883,False,96,220,0.0
919885744937,False,85,198,0.0
919849384717,False,16,597,0.0
919400993184,True,43,621,0.0
918003352579,False,85,900,0.0
917581956867,True,95,349,0.0
918649642719,False,23,799,0.0
919419317349,True,61,365,0.0
917679362694,True,81,373,0.0
918560508934,False,6,645,0.0
919555682594,False,94,162,0.0
919779957226,False,91,749,0.0
917297034217,True,39,371,0.0
917947167036,False,9,294,0.0
919390572890,False,61,905,0.0
918736983049,False,27,386,0.0
917196794154,True,19,658,0.0
919528551559,True,63,894,0.0
919532711433,True,59,824,0.0
918008721904,False,78,921,0.0
917304401362,False,71,543,0.0
919595403573,False,59,743,0.0
918688208703,False,68,337,0.0
918579436068,True,33,991,0.0
919295127484,True,38,970,0.0
918525181720,True,19,755,0.0
919665292162,False,99,347,0.0
919318709355,False,96,702,0.0
919810025457,False,42,817,0.0
919328710672,True,77,667,0.0
917943239974,True,79,373,0.0
918424052026,False,84,591,0.0
919464141209,True,52,312,0.0
917742201314,True,1,435,0.0
919902833426,True,23,423,0.0
917202075345,False,12,845,0.0
919182878006,False,64,328,0.0
919656853453,False,98,381,0.0
917415243819,True,95,485,0.0
918617513325,False,78,411,0.0
918829635479,False,84,319,0.0
917518599264,False,44,744,0.0
918847136322,False,99,541,0.0
918542970785,True,19,126,0.0
917337350808,True,98,324,0.0
917065998711,True,24,464,0.0
919514122177,False,6,291,0.0
917889737338,False,59,568,0.0
917990153355,True,51,741,0.0
919441175185,True,26,646,0.0
917772223853,True,63,147,0.0
918128189228,True,6,345,0.0
919284512329,True,14,767,0.0
917770398201,False,72,855,0.0
917518213060,False,93,746,0.0
917690737494,True,99,293,0.0
917933058809,False,90,744,0.0
918774884818,False,73,241,0.0
917959186138,True,68,972,0.0
918120161857,False,74,812,0.0
917254542263,False,3,245,0.0
918822393017,False,39,904,0.0
919997281896,True,35,843,0.0
918942189222,False,40,849,0.0
918328390707,True,38,601,0.0
918553070149,True,16,491,0.0
918439285007,True,100,389,0.0
918486090002,False,73,741,0.0
919455054143,False,57,763,0.0
919838649569,False,72,396,0.0
917639324232,True,87,664,0.0
919791275402,True,21,353,0.0
917969318858,True,57,414,0.0
917971803809,True,10,212,0.0
918373142116,True,76,639,0.0
917822690321,True,68,124,0.0
918381280467,True,35,892,0.0
917352350576,True,20,398,0.0
919235400336,True,85,699,0.0
918320748157,False,78,525,0.0
917232804774,True,63,522,0.0
917983753977,False,26,967,0.0
917622118862,True,14,380,0.0
917065527073,False,58,724,0.0
919661840210,False,96,349,0.0
918732561822,False,0,526,0.0
919321997415,False,67,667,0.0
919801385697,False,92,414,0.0
917952996130,True,57,678,0.0
918032398249,False,79,961,0.0
918482342139,False,67,983,0.0
919101155530,True,80,351,0.0
918915193614,False,16,648,0.0
918461633584,False,63,693,0.0
919277421089,True,21,149,0.0
917124352982,False,19,559,0.0
919220281423,False,44,771,0.0
918870778191,True,43,519,0.0
919303778262,True,84,716,0.0
917605064858,False,89,363,0.0
918260573448,True,99,554,0.0
918808620775,True,64,156,0.0
918573719360,False,84,443,0.0
917033599984,True,16,889,0.0
919176215377,False,6,261,0.0
917030898225,True,6,844,0.0
917060623056,False,66,275,0.0
917195472006,False,71,694,0.0
919082709180,False,83,104,0.0
917431756350,True,81,849,0.0
917153323006,True,95,648,0.0
917144208994,True,50,440,0.0
917657926994,True,73,450,0.0
918388330907,True,85,822,0.0
918721565695,True,54,387,0.0
918620515349,True,1,511,0.0
918873593613,True,17,443,0.0
918368604973,False,54,857,0.0
918171288962,True,62,896,0.0
919748778024,True,14,305,0.0
918438674062,True,49,709,0.0
919563707272,False,18,500,0.0
918525876051,True,55,613,0.0
918913907148,False,13,125,0.0
919064435929,False,53,724,0.0
919560345306,True,12,720,0.0
918612899327,True,12,382,0.0
917881271916,True,71,361,0.0
918135872495,True,48,176,0.0
917400420225,True,5,192,0.0
917310895379,True,34,872,0.0
918830831254,False,84,841,0.0
917818147210,True,100,352,0.0
919986674107,True,28,938,0.0
918586106586,False,74,961,0.0
919433940416,True,57,790,0.0
919943958346,True,36,897,0.0
917430346953,True,43,838,0.0
918800624665,True,6,609,0.0
919154908810,False,50,273,0.0
919551341740,False,46,477,0.0
917685583357,True,6,124,0.0
919317895570,False,12,293,0.0
917534616074,True,63,222,0.0
919055850987,True,99,293,0.0
918881125866,False,10,224,0.0
918323959527,False,56,628,0.0
917041760776,True,46,450,0.0
917435039291,True,14,360,0.0
917676440254,False,39,578,0.0
918073108894,False,41,598,0.0
919980624159,True,24,512,0.0
919227727430,True,60,713,0.0
917481141898,True,66,270,0.0
918712595879,True,0,209,0.0
917352116052,False,4,849,0.0
917513003815,True,1,826,0.0
919950028965,False,5,687,0.0
919818872419,True,16,964,0.0
918773650170,False,31,220,0.0
919768726167,True,45,580,0.0
919001032544,True,25,415,0.0
919660345628,True,43,567,0.0
919696435541,False,99,875,0.0
919391086093,True,85,741,0.0
918382308441,True,51,767,0.0
919821296252,True,54,825,0.0
919122436090,True,74,322,0.0
917383484123,False,25,938,0.0
919281887562,False,46,744,0.0
919654755464,True,75,868,0.0
917772736132,False,35,688,0.0
917086124217,True,32,338,0.0
918156421858,True,78,687,0.0
918588825845,False,97,577,0.0
918022184735,False,75,278,0.0
917052359062,False,90,559,0.0
918300603858,False,85,647,0.0
918235362881,False,29,537,0.0
917281321374,False,18,931,0.0
917460852958,True,91,657,0.0
917194384710,False,17,948,0.0
917387622194,False,53,781,0.0
917208367732,True,17,771,0.0
918468504537,True,61,943,0.0
917174522691,True,46,259,0.0
917302314710,True,2,534,0.0
919690594504,False,57,700,0.0
917180257367,False,100,427,0.0
917878587567,True,33,646,0.0
917244305931,False,59,903,0.0
919667185159,True,59,584,0.0
917575015625,False,71,185,0.0
919022691021,False,28,737,0.0
918345482726,False,47,341,0.0
917315807718,False,56,521,0.0
919473028098,True,22,662,0.0
919568114320,True,77,748,0.0
919158535229,False,19,385,0.0
917273846739,True,97,324,0.0
918786600854,False,53,806,0.0
918873138608,False,8,611,0.0
918148151005,False,64,428,0.0
919251930945,False,60,781,0.0
919831604672,False,97,190,0.0
917524802306,True,59,336,0.0
919090810307,False,43,794,0.0
919291226621,False,40,937,0.0
919609505739,False,57,835,0.0
919738735023,True,34,938,0.0
917652650570,False,18,988,0.0
917143717638,False,8,681,0.0
918719918855,True,84,920,0.0
919019265031,False,14,280,0.0
917733945397,False,55,427,0.0
919987809626,True,77,328,0.0
918221411520,True,88,841,0.0
918896312622,False,0,742,0.0
918343066791,True,64,624,0.0
919121808073,False,73,589,0.0
919181627202,False,1,466,0.0
919280772748,True,21,881,0.0
918693725910,True,62,764,0.0
919767405445,False,80,404,0.0
918323586087,True,36,914,0.0
919326179846,False,59,933,0.0
918134458188,True,30,915,0.0
919864409772,True,6,604,0.0
918406207691,False,5,406,0.0
917429416213,False,87,128,0.0
919124784519,False,51,277,0.0
918158329197,False,54,160,0.0
918660280619,True,43,423,0.0
917749960739,False,74,408,0.0
919821263164,True,71,645,0.0
918384789235,False,57,617,0.0
918221405125,True,36,254,0.0
919536423998,False,48,107,0.0
917394955891,True,22,234,0.0
918146660997,True,65,438,0.0
917106110279,False,29,906,0.0
919721926191,False,17,457,0.0
918896312622,False,47,695,0.0
918179714407,True,46,288,0.0
919721410516,True,37,633,0.0
917272849424,True,87,175,0.0
918161041845,True,77,941,0.0
919179693243,False,52,520,0.0
918547129428,False,61,246,0.0
917815080993,False,78,407,0.0
918311991364,False,25,854,0.0
919684499242,True,97,143,0.0
918639256813,False,95,497,0.0
918954118497,True,13,790,0.0
918946252225,True,24,301,0.0
917585965093,False,62,340,0.0
919410638666,True,74,226,0.0
918604560177,True,88,423,0.0
919710328466,False,97,498,0.0
918210200352,True,74,857,0.0
918578215040,True,30,206,0.0
918054393708,True,65,428,0.0
917748194762,True,7,630,0.0
918737091024,True,8,614,0.0
918902689772,False,98,606,0.0
919090061251,True,77,258,0.0
917457632732,False,21,853,0.0
919845362401,True,42,450,0.0
919505818950,False,75,397,0.0
918736408179,True,27,603,0.0
917933885988,False,13,885,0.0
917204909902,False,87,652,0.0
919369412470,True,49,807,0.0
917644082961,True,64,437,0.0
919705925058,True,52,665,0.0
918998247509,False,95,696,0.0
917350492684,True,68,931,0.0
919246895401,True,23,995,0.0
919417377633,False,28,899,0.0
919192786308,True,65,383,0.0
919414975110,False,62,534,0.0
918495938377,False,38,877,0.0
917537602307,True,56,205,0.0
917291851443,False,14,397,0.0
918683446724,False,26,729,0.0
917469449533,False,71,812,0.0
918323959527,True,51,842,0.0
917471150679,False,10,303,0.0
918746411355,False,14,417,0.0
919734252963,True,44,571,0.0
918378118917,False,46,182,0.0
917702285630,True,36,242,0.0
917281199333,True,62,840,0.0
917660460633,False,26,365,0.0
918024662077,False,85,539,0.0
917902271852,False,69,912,0.0
918300636690,False,89,196,0.0
919505443885,True,75,930,0.0
918986293827,True,1,665,0.0
919213555655,True,21,887,0.0
917634323009,True,57,473,0.0
918084386400,True,79,865,0.0
917647181551,False,65,633,0.0
917633282877,False,6,996,0.0
919768726167,False,54,339,0.0
918561003053,True,18,980,0.0
918652694369,False,58,279,0.0
918692568000,False,96,579,0.0
919080741273,True,54,336,0.0
919600288277,False,42,202,0.0
918106876746,True,60,742,0.0
917377058351,True,25,972,0.0
919987248494,True,77,938,0.0
918836553621,True,70,108,0.0
919420721027,False,3,499,0.0
917662510569,False,73,816,0.0
918090824373,True,75,229,0.0
917950038526,True,24,550,0.0
919784364341,True,7,285,0.0
917139855492,True,32,449,0.0
917378213925,True,90,456,0.0
917157905153,False,11,103,0.0
917767303988,False,60,108,0.0
917861776710,True,40,519,0.0
919858388988,False,87,599,0.0
918043884514,False,11,863,0.0
919413277601,True,13,932,0.0
919370788647,True,32,956,0.0
918888670721,True,0,609,0.0
919297423915,True,45,712,0.0
917855169963,False,9,208,0.0
918818516501,True,88,651,0.0
919402093847,True,42,861,0.0
917033015788,False,35,585,0.0
918395501310,False,35,625,0.0
919829998009,True,61,269,0.0
917439875261,False,96,258,0.0
917362490731,True,35,206,0.0
917189941491,True,66,513,0.0
918790025237,True,79,483,0.0
917611428695,True,13,651,0.0
917549262370,False,82,656,0.0
919096471391,True,19,525,0.0
919894949501,False,76,722,0.0
918656635401,False,55,687,0.0
918902722773,False,19,665,0.0
918360049298,False,3,492,0.0
918819182998,False,43,173,0.0
919703556018,True,60,428,0.0
919281217890,False,28,606,0.0
919047791082,False,41,743,0.0
918256258938,True,2,322,0.0
918293095736,False,92,686,0.0
918573719360,True,54,252,0.0
919568036839,False,29,334,0.0
917611428695,True,14,908,0.0
917875708102,True,39,282,0.0
918652563013,True,18,882,0.0
918508339770,True,71,949,0.0
918051125170,False,94,824,0.0
918566942273,True,41,446,0.0
919656853453,False,90,637,0.0
917139082827,False,30,365,0.0
917076317824,False,32,319,0.0
917228180081,False,99,893,0.0
919926772459,True,16,997,0.0
917028293433,False,62,752,0.0
918628416575,True,9,172,0.0
919525157887,False,36,533,0.0
917013938521,False,81,874,0.0
919379050651,False,20,949,0.0
917464794418,True,9,731,0.0
917990153355,True,68,594,0.0
919123333781,False,60,556,0.0
917067198189,False,11,786,0.0
919227727430,True,27,677,0.0
917061698094,False,93,278,0.0
917179653598,True,22,375,0.0
919624410325,True,50,525,0.0
918976987348,True,75,902,0.0
919565153945,True,14,124,0.0
917600566083,True,3,369,0.0
918295574037,False,39,850,0.0
918553809069,True,98,451,0.0
918136253459,False,66,877,0.0
919371901750,True,40,119,0.0
918384360647,False,38,549,0.0
919723205427,False,37,783,0.0
919975749366,True,13,603,0.0
917217487269,False,56,347,0.0
918097447932,False,52,276,0.0
918252687769,False,5,961,0.0
918180002487,False,97,876,0.0
917033599984,True,17,232,0.0
917661989794,True,71,258,0.0
919004955678,True,71,911,0.0
918067958681,False,91,767,0.0
918178758213,False,13,537,0.0
917860125163,True,44,873,0.0
917217150457,False,67,604,0.0
917040361651,False,12,782,0.0
917705769131,False,46,924,0.0
918571179066,False,80,119,0.0
917772736132,False,75,193,0.0
917217233051,False,19,241,0.0
917399206328,False,7,910,0.0
917317234448,False,66,135,0.0
918646331504,True,66,647,0.0
917505779640,True,69,794,0.0
918554762903,True,79,214,0.0
919284637470,False,76,468,0.0
919151988914,False,61,932,0.0
919527974623,False,45,125,0.0
919438771483,False,45,616,0.0
918229194523,True,7,724,0.0
918179714407,True,7,200,0.0
917427793293,False,9,864,0.0
919409329326,True,78,795,0.0
917254939955,False,30,942,0.0
919310277450,True,22,360,0.0
919703556018,False,69,427,0.0
917487258103,True,86,315,0.0
918125089309,True,10,914,0.0
919831163141,True,45,438,0.0
918573368806,False,46,116,0.0
918289624427,False,92,126,0.0
919473028098,False,28,644,0.0
917996027749,True,71,476,0.0
918148785172,False,14,580,0.0
919718323324,False,11,749,0.0
918905085701,False,17,381,0.0
918515685383,False,1,212,0.0
917998635233,True,26,865,0.0
918558830012,True,95,373,0.0
917810230640,False,2,491,0.0
918939413575,False,26,707,0.0
919355984014,True,97,936,0.0
919556498528,False,83,684,0.0
918357806226,True,3,645,0.0
917020053819,False,90,142,0.0
919396433758,False,13,467,0.0
918958628128,False,92,768,0.0
919745626499,False,12,142,0.0
919123333781,True,70,335,0.0
918014169915,False,55,922,0.0
917944729659,True,18,557,0.0
918881937953,False,38,513,0.0
919418534256,False,67,579,0.0
917571858688,True,37,477,0.0
918946602034,False,94,282,0.0
917917840538,False,24,209,0.0
917977290717,False,8,885,0.0
917201365642,False,71,772,0.0
917609008040,False,93,219,0.0
917925949882,False,34,318,0.0
918231863866,False,0,704,0.0
919632445649,True,33,394,0.0
918935866295,True,63,203,0.0
919413674172,False,46,635,0.0
919262341093,False,52,486,0.0
917064715310,False,99,166,0.0
918084386400,False,76,985,0.0
918885330933,False,8,726,0.0
917999270936,True,50,697,0.0
919826115582,True,47,351,0.0
918467960342,False,56,274,0.0
917964824319,False,23,632,0.0
918429820971,True,83,162,0.0
919420663750,True,63,714,0.0
917408810792,False,77,292,0.0
919362083683,True,60,466,0.0
919063671261,True,64,245,0.0
917750338556,False,70,454,0.0
917445444412,True,13,649,0.0
919984820893,False,0,840,0.0
918148293223,True,54,380,0.0
919925111890,True,4,363,0.0
918320003795,False,96,396,0.0
919445569788,False,87,210,0.0
917707196784,False,22,673,0.0
