msisdn,tenure_in_days,survival_prob_pct,aggregated_call_drop_frequency,handover_failure_rate,average_rsrp_dbm
919864457210,31,79.85,0.0,0.0,58.5
917580314097,18,15.57,0.0,0.0,31.666666666666668
919250324141,50,46.57,0.0,0.0,30.666666666666668
919029178475,81,36.9,0.0,0.0,71.4
918282531582,36,75.99,0.0,0.0,64.33333333333333
919355504998,74,7.61,0.0,0.0,60.8
919399986722,21,59.28,0.0,0.0,46.125
918767792297,76,26.26,0.0,0.0,25.0
919547492192,80,51.18,0.0,0.0,22.333333333333332
918566942273,78,55.05,0.0,0.0,45.333333333333336
919564722363,70,49.64,0.0,0.0,85.25
917326541305,26,72.7,0.0,0.0,63.5
917995811976,100,50.35,0.0,0.0,55.666666666666664
918640695079,86,88.8,0.0,0.0,12.0
918664129261,5,59.67,0.0,0.0,45.5
917759454456,75,23.52,0.0,0.0,22.0
918383082793,22,64.27,0.0,0.0,48.0
918395416065,97,47.08,0.0,0.0,28.5
918125089309,2,50.53,0.0,0.0,57.42857142857143
919028168523,42,47.41,0.0,0.0,76.5
917636366607,11,21.4,0.0,0.0,56.333333333333336
919727210979,32,42.0,0.0,0.0,51.5
918391874847,89,39.94,0.0,0.0,32.666666666666664
917577869770,83,81.72,0.0,0.0,51.888888888888886
917707665514,82,76.25,0.0,0.0,62.8
917058731376,85,39.32,0.0,0.0,68.5
918570200796,15,17.23,0.0,0.0,57.6
917330486187,46,3.83,0.0,0.0,49.4
918176724393,96,0.64,0.0,0.0,9.333333333333334
919807773530,47,92.93,0.0,0.0,39.6
919967906665,53,66.2,0.0,0.0,26.333333333333332
917747715196,68,66.67,0.0,0.0,36.4
917719838233,76,41.07,0.0,0.0,28.0
918327079104,70,52.03,0.0,0.0,51.666666666666664
917984438848,35,15.49,0.0,0.0,49.4
919363717591,71,20.45,0.0,0.0,50.333333333333336
917123579604,83,84.86,0.0,0.0,65.5
919913617098,9,89.72,0.0,0.0,81.4
918933975047,91,23.54,0.0,0.0,50.4
917868006057,23,6.19,0.0,0.0,44.5
917142122736,48,22.38,0.0,0.0,43.0
919163575681,58,73.98,0.0,0.0,58.833333333333336
917258687184,62,77.47,0.0,0.0,54.333333333333336
919948779260,21,91.77,0.0,0.0,46.714285714285715
917093702563,85,40.33,0.0,0.0,49.75
917808457424,17,86.02,0.0,0.0,32.5
917071838242,26,8.47,0.0,0.0,50.142857142857146
919421719519,5,94.2,0.0,0.0,46.666666666666664
917768360597,92,8.38,0.0,0.0,63.0
918007694189,5,1.09,0.0,0.0,26.6
918777076693,22,80.08,0.0,0.0,58.0
919686949912,98,48.07,0.0,0.0,20.0
918416495962,49,25.25,0.0,0.0,59.25
917421182269,42,2.56,0.0,0.0,36.2
919167384632,2,80.58,0.0,0.0,39.57142857142857
917374988236,69,85.16,0.0,0.0,70.0
917124327519,72,7.12,0.0,0.0,34.0
919939751069,100,36.16,0.0,0.0,32.8
917204991360,36,57.32,0.0,0.0,71.375
918376381611,67,30.64,0.0,0.0,75.5
919615613239,56,56.01,0.0,0.0,44.0
918830831254,6,77.85,0.0,0.0,47.25
919057331177,62,22.4,0.0,0.0,40.2
917364481568,21,88.04,0.0,0.0,34.8
917662259333,86,3.22,0.0,0.0,57.333333333333336
918397737837,99,94.12,0.0,0.0,6.0
917220376885,50,0.29,0.0,0.0,34.166666666666664
919561629386,29,42.6,0.0,0.0,52.25
917968245518,99,77.23,0.0,0.0,47.333333333333336
918674979897,55,30.63,0.0,0.0,42.0
919994421136,90,46.0,0.0,0.0,61.0
917703474164,90,80.91,0.0,0.0,47.285714285714285
919710815922,86,18.67,0.0,0.0,0.0
917865826728,60,40.95,0.0,0.0,58.8
918776227561,96,87.32,0.0,0.0,56.18181818181818
919576212952,72,95.1,0.0,0.0,60.0
918747654202,51,29.64,0.0,0.0,32.0
918647677764,23,56.7,0.0,0.0,52.0
918348210721,52,90.9,0.0,0.0,47.2
918986365191,70,65.22,0.0,0.0,43.2
919636542070,20,95.93,0.0,0.0,36.4
917782888812,73,0.05,0.0,0.0,34.0
917425655666,7,98.46,0.0,0.0,63.25
918410235649,18,95.12,0.0,0.0,29.25
919879716355,66,6.69,0.0,0.0,55.666666666666664
918643015259,8,50.69,0.0,0.0,50.666666666666664
919684499242,43,55.29,0.0,0.0,40.285714285714285
918762054424,74,75.28,0.0,0.0,32.0
919063173119,17,85.79,0.0,0.0,45.4
919729817240,89,9.35,0.0,0.0,50.166666666666664
918862577974,56,76.28,0.0,0.0,43.166666666666664
917000396634,76,81.44,0.0,0.0,46.5
919900088306,59,52.63,0.0,0.0,26.0
918194485961,47,11.46,0.0,0.0,50.4
917849627058,96,49.15,0.0,0.0,28.714285714285715
917053102106,31,44.26,0.0,0.0,83.0
919799264931,10,48.46,0.0,0.0,78.0
919812264367,31,65.01,0.0,0.0,47.0
918296071464,34,45.71,0.0,0.0,55.5
918730759996,47,41.92,0.0,0.0,32.0
918743896971,45,85.65,0.0,0.0,46.666666666666664
918967036002,86,35.2,0.0,0.0,52.57142857142857
917777972586,74,83.74,0.0,0.0,56.5
917136505587,85,58.2,0.0,0.0,66.66666666666667
918288011277,11,46.24,0.0,0.0,63.75
917330005804,19,27.03,0.0,0.0,34.2
917144208994,20,66.17,0.0,0.0,57.25
919884873529,64,14.91,0.0,0.0,56.833333333333336
919058446131,16,40.12,0.0,0.0,55.0
918206765277,37,14.36,0.0,0.0,0.0
919261016130,77,38.93,0.0,0.0,45.142857142857146
919780313235,49,75.06,0.0,0.0,78.0
917615447530,31,46.27,0.0,0.0,76.0
919954899995,49,7.59,0.0,0.0,44.0
918416011033,72,82.6,0.0,0.0,94.0
919690843594,93,20.19,0.0,0.0,48.0
919497762234,85,6.66,0.0,0.0,63.0
918758503592,58,77.18,0.0,0.0,34.5
919753498424,34,30.55,0.0,0.0,42.666666666666664
918859418733,69,20.0,0.0,0.0,58.2
917413417661,29,30.45,0.0,0.0,54.142857142857146
919607324296,24,37.97,0.0,0.0,56.666666666666664
919402158803,60,11.67,0.0,0.0,50.166666666666664
918478144620,9,88.4,0.0,0.0,43.0
917617928099,98,43.54,0.0,0.0,48.5
917810255760,48,3.89,0.0,0.0,41.0
919770939734,33,91.52,0.0,0.0,47.4
919509023674,62,68.37,0.0,0.0,39.625
919731349392,3,35.12,0.0,0.0,47.125
917149157745,46,49.32,0.0,0.0,76.0
917027392783,87,69.26,0.0,0.0,46.0
919966082283,19,99.9,0.0,0.0,41.333333333333336
917904647469,54,63.59,0.0,0.0,57.333333333333336
918513112872,90,20.33,0.0,0.0,64.6
917336590217,56,77.59,0.0,0.0,31.833333333333332
919762327862,59,8.47,0.0,0.0,58.25
917929364954,0,23.65,0.0,0.0,59.27272727272727
919025530021,72,74.09,0.0,0.0,57.8
918953462417,43,10.98,0.0,0.0,43.4
917552824466,4,77.27,0.0,0.0,55.166666666666664
919400015680,14,87.32,0.0,0.0,63.5
917867290276,52,68.23,0.0,0.0,45.25
918368954072,72,89.01,0.0,0.0,41.0
919563771436,76,53.92,0.0,0.0,48.2
917726189798,19,21.46,0.0,0.0,52.6
919712733822,52,73.4,0.0,0.0,69.66666666666667
919795665767,88,8.69,0.0,0.0,27.0
917319841893,55,54.01,0.0,0.0,54.5
917640883910,27,14.73,0.0,0.0,53.0
917002456273,25,25.85,0.0,0.0,52.714285714285715
917501119337,89,9.88,0.0,0.0,34.55555555555556
919358361363,2,23.91,0.0,0.0,53.4
918068253975,21,91.07,0.0,0.0,38.0
917833889032,75,1.11,0.0,0.0,65.8
918881446290,13,92.66,0.0,0.0,44.4
919332511514,7,30.85,0.0,0.0,64.83333333333333
919041322270,78,52.59,0.0,0.0,61.5
917288335378,17,59.79,0.0,0.0,51.666666666666664
919178074590,6,22.67,0.0,0.0,60.5
918913227899,20,23.09,0.0,0.0,40.75
919409329326,81,63.36,0.0,0.0,61.0
918431468604,66,54.69,0.0,0.0,58.333333333333336
917257616339,92,57.87,0.0,0.0,73.16666666666667
918101429904,22,0.65,0.0,0.0,45.4
918375325559,92,78.64,0.0,0.0,60.8
918915184358,52,24.62,0.0,0.0,43.2
919975418439,77,89.58,0.0,0.0,71.66666666666667
919540820491,59,28.79,0.0,0.0,28.2
919564722363,72,40.24,0.0,0.0,85.25
919377148230,78,3.7,0.0,0.0,48.63636363636363
917433705141,6,99.82,0.0,0.0,44.333333333333336
917306420495,74,18.26,0.0,0.0,20.5
919550376494,65,11.12,0.0,0.0,31.09090909090909
919211494631,47,20.23,0.0,0.0,51.166666666666664
917359046710,88,6.53,0.0,0.0,33.0
919444725646,66,79.92,0.0,0.0,65.8
917291920078,40,26.33,0.0,0.0,36.0
918169288485,83,70.36,0.0,0.0,49.0
919993006274,84,71.93,0.0,0.0,53.25
917211703120,39,91.1,0.0,0.0,55.0
919046292876,84,50.7,0.0,0.0,42.666666666666664
919024977737,54,74.97,0.0,0.0,64.0
917094116768,8,10.57,0.0,0.0,81.66666666666667
917257247382,83,14.93,0.0,0.0,52.0
919101705225,12,61.64,0.0,0.0,51.285714285714285
917770348179,35,11.26,0.0,0.0,25.833333333333332
918461115950,14,33.39,0.0,0.0,38.8
919170715377,19,43.37,0.0,0.0,50.0
919168076965,23,67.97,0.0,0.0,70.5
918773655347,39,62.2,0.0,0.0,91.0
918593765711,67,63.05,0.0,0.0,52.4
919140506492,59,59.14,0.0,0.0,58.0
918491712941,5,28.55,0.0,0.0,45.4
919907299954,4,0.73,0.0,0.0,42.5
918789226605,49,54.34,0.0,0.0,46.25
918196963451,47,64.65,0.0,0.0,94.0
919925445989,71,8.08,0.0,0.0,83.0
919447485590,7,85.19,0.0,0.0,59.5
917244340918,95,54.9,0.0,0.0,55.0
917516612288,83,25.91,0.0,0.0,46.75
919140852855,50,66.05,0.0,0.0,54.8
918996668602,71,92.25,0.0,0.0,46.4
917857917067,44,37.76,0.0,0.0,56.375
917489432865,50,5.41,0.0,0.0,62.4
919904788278,92,35.16,0.0,0.0,59.8
918414877840,83,97.05,0.0,0.0,62.6
917367878761,63,78.05,0.0,0.0,66.5
919931535772,98,80.78,0.0,0.0,57.57142857142857
917211703120,22,5.27,0.0,0.0,55.0
918406326125,63,6.9,0.0,0.0,33.0
919228219449,79,18.29,0.0,0.0,69.5
919371036817,54,4.3,0.0,0.0,59.0
918583033048,27,38.16,0.0,0.0,48.166666666666664
919904405303,24,64.11,0.0,0.0,50.333333333333336
919587283948,88,60.74,0.0,0.0,44.0
917882191360,63,47.62,0.0,0.0,42.5
917627442454,17,28.67,0.0,0.0,63.125
918228836941,50,92.88,0.0,0.0,55.0
919257661694,94,69.89,0.0,0.0,59.333333333333336
918154581796,78,93.4,0.0,0.0,45.55555555555556
919001548533,71,50.84,0.0,0.0,46.0
918183523503,88,31.55,0.0,0.0,27.0
917602078388,54,81.73,0.0,0.0,45.4
917779489931,97,48.18,0.0,0.0,52.625
919957747588,55,22.49,0.0,0.0,35.375
919676813221,31,31.68,0.0,0.0,46.625
919176669141,64,75.28,0.0,0.0,61.25
919981756317,49,24.78,0.0,0.0,55.833333333333336
919200288670,18,27.96,0.0,0.0,56.5
918127223900,45,27.53,0.0,0.0,33.0
918847118259,33,28.66,0.0,0.0,49.0
918066282253,52,24.46,0.0,0.0,58.666666666666664
919514122177,5,34.64,0.0,0.0,34.666666666666664
919666707262,67,63.52,0.0,0.0,51.4
919940749808,1,15.03,0.0,0.0,41.666666666666664
918363635846,53,87.72,0.0,0.0,60.4
917022254113,28,29.31,0.0,0.0,75.71428571428571
918663162195,2,97.85,0.0,0.0,55.4
919100654796,79,84.73,0.0,0.0,53.4
919566125120,65,40.83,0.0,0.0,51.0
919311639723,25,43.95,0.0,0.0,27.0
919460010103,69,72.48,0.0,0.0,71.33333333333333
918087103368,39,53.43,0.0,0.0,15.8
919996893560,85,92.81,0.0,0.0,41.57142857142857
917175199056,56,85.18,0.0,0.0,52.333333333333336
918834273114,6,88.68,0.0,0.0,20.0
918047905204,76,76.56,0.0,0.0,53.42857142857143
919447227327,10,63.66,0.0,0.0,27.25
919987692130,8,31.98,0.0,0.0,56.666666666666664
917827912699,85,90.93,0.0,0.0,48.1
918769753981,68,59.38,0.0,0.0,33.0
917376390042,88,61.2,0.0,0.0,52.5
918910594463,13,83.57,0.0,0.0,58.5
918887302225,15,42.48,0.0,0.0,54.0
919628733950,43,23.55,0.0,0.0,35.166666666666664
918059928520,43,63.04,0.0,0.0,48.0
919232431040,44,21.87,0.0,0.0,44.5
919503675679,76,80.57,0.0,0.0,48.0
919824629834,37,82.52,0.0,0.0,58.5
918867169740,88,32.08,0.0,0.0,58.166666666666664
919925445989,12,53.51,0.0,0.0,83.0
917337101561,0,47.25,0.0,0.0,41.75
918243251189,76,3.27,0.0,0.0,30.75
917843110305,31,20.02,0.0,0.0,42.833333333333336
919706762540,58,98.44,0.0,0.0,21.0
919389142017,87,37.7,0.0,0.0,56.57142857142857
919062994753,34,43.26,0.0,0.0,52.25
918602583329,31,82.98,0.0,0.0,47.375
919163575681,96,50.45,0.0,0.0,58.833333333333336
918627979724,69,17.39,0.0,0.0,40.0
917304339206,71,43.78,0.0,0.0,75.5
919484872186,67,92.42,0.0,0.0,57.833333333333336
918456360258,95,17.82,0.0,0.0,57.0
917007721941,79,30.5,0.0,0.0,64.85714285714286
917387615589,71,45.98,0.0,0.0,39.0
918628980027,43,74.39,0.0,0.0,33.0
917257922823,84,79.15,0.0,0.0,17.0
919210174072,62,13.33,0.0,0.0,45.0
919621354709,73,65.82,0.0,0.0,69.16666666666667
917661759010,59,94.97,0.0,0.0,38.0
918898993224,3,46.54,0.0,0.0,49.0
919291226621,51,16.7,0.0,0.0,64.125
919941417062,8,60.26,0.0,0.0,48.25
918145119397,32,15.1,0.0,0.0,38.5
917469306919,88,4.02,0.0,0.0,48.5
918066258326,88,37.14,0.0,0.0,56.25
917909997553,73,8.74,0.0,0.0,45.5
918928726872,69,22.64,0.0,0.0,33.25
918937034431,37,45.44,0.0,0.0,46.75
918248343708,25,44.11,0.0,0.0,55.0
918916367361,21,93.97,0.0,0.0,40.25
919318709355,27,14.6,0.0,0.0,71.57142857142857
918543008060,30,3.65,0.0,0.0,44.333333333333336
919325918921,67,86.93,0.0,0.0,52.125
918666873181,8,6.38,0.0,0.0,50.0
919022691021,99,24.53,0.0,0.0,59.0
918363635846,3,34.48,0.0,0.0,60.4
918022532318,23,26.6,0.0,0.0,81.0
917431195673,51,66.97,0.0,0.0,70.0
918587106770,46,52.52,0.0,0.0,48.77777777777778
918065869250,35,13.71,0.0,0.0,12.0
919896923497,55,55.36,0.0,0.0,55.166666666666664
919014000727,89,36.17,0.0,0.0,44.0
918651087940,6,24.59,0.0,0.0,25.333333333333332
919321997415,78,52.15,0.0,0.0,34.75
918824874609,22,93.99,0.0,0.0,39.5
917044119593,6,95.79,0.0,0.0,39.75
918516536926,95,63.19,0.0,0.0,35.0
918072039156,39,41.67,0.0,0.0,52.142857142857146
919241908873,80,40.67,0.0,0.0,39.833333333333336
919244294928,32,95.69,0.0,0.0,51.857142857142854
919398868010,38,93.58,0.0,0.0,40.666666666666664
917498513988,51,75.13,0.0,0.0,36.4
917550812184,23,5.21,0.0,0.0,74.5
919291979069,31,35.96,0.0,0.0,65.0
918541015125,31,20.44,0.0,0.0,38.142857142857146
919600039571,66,60.25,0.0,0.0,55.5
919311639723,64,39.13,0.0,0.0,27.0
918766300020,93,85.63,0.0,0.0,45.57142857142857
919598365569,96,17.52,0.0,0.0,30.0
919449318527,89,36.03,0.0,0.0,45.166666666666664
919940927197,35,94.17,0.0,0.0,63.75
918489340533,14,69.92,0.0,0.0,50.666666666666664
918778288911,65,47.2,0.0,0.0,73.2
917210821160,68,70.74,0.0,0.0,49.0
919381646593,57,58.85,0.0,0.0,46.22222222222222
917111939600,75,24.14,0.0,0.0,58.0
917839332926,70,72.23,0.0,0.0,52.875
917948316671,4,66.41,0.0,0.0,56.5
919666965407,85,43.33,0.0,0.0,26.8
919117951204,88,97.6,0.0,0.0,71.8
918359776840,49,75.12,0.0,0.0,47.25
917787042009,55,33.47,0.0,0.0,40.75
918599601959,21,31.11,0.0,0.0,45.5
918501771491,61,92.08,0.0,0.0,57.285714285714285
919170839755,36,18.9,0.0,0.0,36.5
917610485820,61,67.64,0.0,0.0,66.0
917329968072,67,12.28,0.0,0.0,20.0
917319322484,82,93.23,0.0,0.0,29.666666666666668
917707111048,79,25.27,0.0,0.0,21.5
917881351238,75,23.93,0.0,0.0,49.0
919549834042,64,42.6,0.0,0.0,72.33333333333333
918831656441,26,97.22,0.0,0.0,36.57142857142857
918638809377,71,72.99,0.0,0.0,57.833333333333336
917297265480,62,97.99,0.0,0.0,61.285714285714285
918886149718,92,45.86,0.0,0.0,61.22222222222222
917495661785,99,88.34,0.0,0.0,41.333333333333336
919953496140,68,27.54,0.0,0.0,56.4
917398340369,58,77.51,0.0,0.0,44.0
919522607583,38,80.86,0.0,0.0,24.0
917094229853,42,2.4,0.0,0.0,50.666666666666664
919017854580,94,45.27,0.0,0.0,22.5
918476572736,58,12.71,0.0,0.0,47.833333333333336
919531801378,20,6.48,0.0,0.0,37.875
919330421741,36,77.79,0.0,0.0,35.0
918344585158,18,38.2,0.0,0.0,30.25
919963108379,34,34.16,0.0,0.0,47.0
917462276641,96,78.86,0.0,0.0,30.0
917662070480,1,56.58,0.0,0.0,49.833333333333336
917387393108,78,42.11,0.0,0.0,49.6
918394868732,89,77.18,0.0,0.0,65.75
917897867121,100,69.5,0.0,0.0,37.6
917386903346,11,10.26,0.0,0.0,57.0
919318297747,73,68.44,0.0,0.0,59.0
919271808426,100,78.12,0.0,0.0,58.5
919096135091,87,88.78,0.0,0.0,53.666666666666664
919695232998,3,21.45,0.0,0.0,45.857142857142854
918074095288,11,41.86,0.0,0.0,68.66666666666667
919454728281,98,61.23,0.0,0.0,58.0
918847136322,52,65.81,0.0,0.0,46.0
917440213415,42,84.03,0.0,0.0,75.0
919411439945,90,5.62,0.0,0.0,43.0
917319322484,94,34.23,0.0,0.0,29.666666666666668
919529521639,51,78.64,0.0,0.0,45.25
918888350356,79,19.77,0.0,0.0,49.166666666666664
919070987704,76,34.9,0.0,0.0,45.8
917515328854,33,22.05,0.0,0.0,57.857142857142854
919469205576,58,3.42,0.0,0.0,70.75
918146997816,62,67.48,0.0,0.0,54.714285714285715
918008752943,35,62.57,0.0,0.0,65.5
917030884438,27,7.98,0.0,0.0,50.833333333333336
917126625486,27,6.77,0.0,0.0,52.333333333333336
919029548895,73,34.55,0.0,0.0,27.0
919772329146,64,90.05,0.0,0.0,39.6
918813824517,9,8.9,0.0,0.0,21.0
919785815533,76,84.6,0.0,0.0,61.0
917022391377,4,87.27,0.0,0.0,34.6
918602244331,44,99.8,0.0,0.0,48.75
919889635392,45,64.75,0.0,0.0,40.1
919854460322,15,35.32,0.0,0.0,69.6
917610900200,5,30.16,0.0,0.0,35.0
917322401182,12,38.05,0.0,0.0,33.0
917124522637,66,73.39,0.0,0.0,3.0
919928310291,35,88.21,0.0,0.0,63.5
918803095297,69,15.0,0.0,0.0,63.333333333333336
919371036817,18,60.6,0.0,0.0,59.0
919043016282,9,99.52,0.0,0.0,31.333333333333332
917168584421,5,16.44,0.0,0.0,62.25
917794335873,13,50.58,0.0,0.0,26.333333333333332
918014491722,8,46.57,0.0,0.0,71.0
919309122187,27,27.93,0.0,0.0,38.0
918096619850,72,65.26,0.0,0.0,58.0
919849832530,72,2.36,0.0,0.0,65.16666666666667
919785101763,15,73.12,0.0,0.0,54.333333333333336
917974021007,88,81.23,0.0,0.0,48.5
919436503348,30,91.94,0.0,0.0,66.0
918016779084,24,95.58,0.0,0.0,48.5
917401271939,90,5.8,0.0,0.0,39.38461538461539
918619924126,53,45.74,0.0,0.0,78.5
918335654591,49,60.12,0.0,0.0,63.8
917507609787,68,66.08,0.0,0.0,52.0
917409575959,22,43.78,0.0,0.0,43.0
918455984805,23,75.25,0.0,0.0,60.666666666666664
917370281126,81,42.31,0.0,0.0,47.6
919839319571,21,73.2,0.0,0.0,40.8
918755008946,7,54.87,0.0,0.0,53.25
918553809069,90,77.95,0.0,0.0,23.6
918789011313,31,82.46,0.0,0.0,56.888888888888886
917986860232,67,77.82,0.0,0.0,25.333333333333332
919396677171,48,94.13,0.0,0.0,83.0
919178900724,62,6.6,0.0,0.0,63.125
918864876473,39,67.35,0.0,0.0,52.0
919842715617,29,0.24,0.0,0.0,58.0
918484193033,39,82.4,0.0,0.0,34.5
917958572516,42,14.93,0.0,0.0,64.66666666666667
918794802316,98,11.18,0.0,0.0,38.44444444444444
917439875261,17,55.45,0.0,0.0,45.8
919631321682,40,76.0,0.0,0.0,43.2
919804913277,42,94.66,0.0,0.0,68.6
918652244897,13,84.55,0.0,0.0,68.0
917733105340,90,41.3,0.0,0.0,27.0
919362646960,90,52.45,0.0,0.0,50.833333333333336
917601302589,95,94.29,0.0,0.0,63.333333333333336
917685904828,44,36.0,0.0,0.0,57.0
918057238139,12,58.94,0.0,0.0,77.5
917125666952,42,10.15,0.0,0.0,76.2
918803095297,95,88.72,0.0,0.0,63.333333333333336
919904405303,96,12.37,0.0,0.0,50.333333333333336
917714418371,46,69.15,0.0,0.0,35.375
919703744107,98,40.39,0.0,0.0,59.4
918420737819,49,52.2,0.0,0.0,73.5
919514122177,67,4.36,0.0,0.0,34.666666666666664
919222044336,18,35.84,0.0,0.0,51.25
918323003336,34,71.86,0.0,0.0,71.83333333333333
918447885778,44,44.61,0.0,0.0,63.57142857142857
919066865372,55,5.43,0.0,0.0,46.5
918789011313,59,83.49,0.0,0.0,56.888888888888886
917089365072,100,91.71,0.0,0.0,44.75
918678179022,63,84.41,0.0,0.0,32.666666666666664
919243454164,78,5.01,0.0,0.0,45.5
919483012703,73,84.32,0.0,0.0,63.75
917692547412,79,87.52,0.0,0.0,63.0
917409221994,95,31.48,0.0,0.0,44.8
917736086849,9,93.61,0.0,0.0,54.0
917881351238,73,87.2,0.0,0.0,49.0
919702239879,56,48.92,0.0,0.0,47.6
917519927529,97,10.91,0.0,0.0,72.0
918199029793,89,79.11,0.0,0.0,59.2
918248867120,16,31.59,0.0,0.0,29.25
918157541038,15,10.45,0.0,0.0,43.111111111111114
917495354059,70,4.61,0.0,0.0,42.666666666666664
918962372361,22,50.94,0.0,0.0,62.333333333333336
917744790751,20,45.96,0.0,0.0,49.333333333333336
917228180081,27,41.86,0.0,0.0,50.8
919750030242,29,3.79,0.0,0.0,43.714285714285715
918988677919,2,42.42,0.0,0.0,55.5
919115290517,14,3.44,0.0,0.0,61.0
918652244897,47,15.2,0.0,0.0,68.0
919204846019,76,91.85,0.0,0.0,43.2
917899825838,90,99.08,0.0,0.0,56.285714285714285
918579864877,86,39.41,0.0,0.0,21.0
919343446878,94,32.22,0.0,0.0,46.125
917592681126,34,52.91,0.0,0.0,45.666666666666664
919467541927,35,84.74,0.0,0.0,51.714285714285715
918534958893,76,62.85,0.0,0.0,53.666666666666664
919798497340,30,74.4,0.0,0.0,52.0
919960136787,72,3.25,0.0,0.0,36.285714285714285
918180955041,42,6.5,0.0,0.0,46.666666666666664
919615120114,83,3.39,0.0,0.0,69.14285714285714
918764230206,17,28.0,0.0,0.0,59.0
918358945892,71,28.89,0.0,0.0,38.166666666666664
917500186829,17,76.56,0.0,0.0,59.42857142857143
918714513575,27,44.3,0.0,0.0,49.166666666666664
919097131154,36,75.13,0.0,0.0,40.5
919578034538,90,70.86,0.0,0.0,61.0
919868119543,90,94.22,0.0,0.0,40.5
919426410155,3,5.04,0.0,0.0,55.857142857142854
919181627202,100,41.53,0.0,0.0,44.875
918840109255,100,86.49,0.0,0.0,54.0
919738735023,90,94.07,0.0,0.0,47.8
919768898601,91,44.18,0.0,0.0,18.0
919408851831,33,16.24,0.0,0.0,28.333333333333332
919644206129,66,45.15,0.0,0.0,57.5
917286387753,91,50.38,0.0,0.0,62.5
917454952643,67,92.58,0.0,0.0,42.0
917076949178,83,71.86,0.0,0.0,28.666666666666668
917062293591,21,76.45,0.0,0.0,60.25
919929454134,73,9.75,0.0,0.0,32.833333333333336
918153033730,37,26.97,0.0,0.0,80.85714285714286
919653594796,10,63.84,0.0,0.0,28.5
919621054475,100,12.52,0.0,0.0,49.25
919165592658,5,94.75,0.0,0.0,52.5
919651968205,58,83.16,0.0,0.0,18.5
919533126989,9,50.94,0.0,0.0,35.0
918722454917,93,27.68,0.0,0.0,73.75
917897689138,18,79.01,0.0,0.0,68.0
917224110541,5,26.59,0.0,0.0,44.5
918445518797,7,37.65,0.0,0.0,42.5
917248786714,28,83.75,0.0,0.0,31.0
919712733822,97,71.28,0.0,0.0,69.66666666666667
918735918651,42,6.35,0.0,0.0,60.42857142857143
919993068140,89,30.72,0.0,0.0,45.5
918537262560,19,53.98,0.0,0.0,48.5
917762009939,65,80.15,0.0,0.0,30.333333333333332
917186047172,41,82.53,0.0,0.0,34.333333333333336
919093769694,46,49.5,0.0,0.0,43.0
919730959828,43,18.68,0.0,0.0,48.8
918774801423,18,20.63,0.0,0.0,25.0
917315708805,37,58.9,0.0,0.0,60.375
917575023565,69,19.12,0.0,0.0,57.2
919684199399,98,13.44,0.0,0.0,57.5
918991836726,52,88.43,0.0,0.0,40.57142857142857
918328393535,99,50.09,0.0,0.0,65.66666666666667
918219828872,39,72.22,0.0,0.0,73.66666666666667
919163970710,67,79.93,0.0,0.0,18.2
919131098613,73,19.34,0.0,0.0,6.0
917732755730,58,88.48,0.0,0.0,40.5
918051194393,21,3.17,0.0,0.0,42.5
918435784491,98,46.61,0.0,0.0,40.75
917665685329,29,39.68,0.0,0.0,62.5
918354705301,11,38.49,0.0,0.0,65.5
919728585503,38,77.73,0.0,0.0,47.4
918607244157,19,97.55,0.0,0.0,60.8
917291259085,65,24.79,0.0,0.0,53.333333333333336
918966500767,19,15.08,0.0,0.0,49.75
917305714736,90,78.98,0.0,0.0,32.666666666666664
917334553919,10,10.4,0.0,0.0,49.22222222222222
918791674708,22,39.16,0.0,0.0,15.4
919162277965,13,7.32,0.0,0.0,47.8
917160509766,29,0.1,0.0,0.0,40.0
918932511538,55,79.27,0.0,0.0,77.25
917889954129,40,98.39,0.0,0.0,56.0
919819193463,31,2.2,0.0,0.0,82.0
919651968205,68,67.68,0.0,0.0,18.5
917883310198,12,95.73,0.0,0.0,59.77777777777778
919654755464,9,1.62,0.0,0.0,46.333333333333336
919833608204,10,96.87,0.0,0.0,26.5
918668470325,42,10.33,0.0,0.0,60.75
919098425880,36,57.92,0.0,0.0,41.666666666666664
919159783506,22,12.93,0.0,0.0,50.666666666666664
919228649039,77,61.98,0.0,0.0,61.8
917626785308,68,84.25,0.0,0.0,25.0
918985899701,73,36.52,0.0,0.0,56.333333333333336
919838649569,40,96.08,0.0,0.0,62.0
918934257315,69,84.42,0.0,0.0,20.0
919743541394,35,40.1,0.0,0.0,42.5
919992336359,1,26.78,0.0,0.0,46.166666666666664
919568547910,60,67.63,0.0,0.0,35.0
917882593929,62,1.43,0.0,0.0,37.5
919349545786,88,22.05,0.0,0.0,58.833333333333336
919845174979,85,49.31,0.0,0.0,56.75
917072546169,27,55.78,0.0,0.0,53.714285714285715
918769748771,69,46.96,0.0,0.0,41.8
918224654701,35,96.77,0.0,0.0,74.0
919944591628,23,98.5,0.0,0.0,44.625
919904788278,7,14.85,0.0,0.0,59.8
918997109065,16,29.31,0.0,0.0,14.0
917939042955,68,3.68,0.0,0.0,43.0
917476267947,68,75.12,0.0,0.0,52.888888888888886
919345620385,11,67.77,0.0,0.0,58.375
917304912982,76,50.08,0.0,0.0,56.5
917782577962,67,46.04,0.0,0.0,38.333333333333336
917841476312,79,9.19,0.0,0.0,56.4
917601877719,61,33.49,0.0,0.0,82.5
919318297747,85,49.15,0.0,0.0,59.0
